s_id;provider_id;lon;lat;alt;alt_dem;gss_id;genus;species;subspecies;phase_id;year;day;date;cult_season;license_short
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1969;114;1969-04-24;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1969;136;1969-05-16;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1969;143;1969-05-23;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1969;147;1969-05-27;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1969;150;1969-05-30;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1969;150;1969-05-30;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1969;150;1969-05-30;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1969;150;1969-05-30;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1969;154;1969-06-03;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1969;154;1969-06-03;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1969;156;1969-06-05;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1969;157;1969-06-06;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1969;157;1969-06-06;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1969;160;1969-06-09;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1969;161;1969-06-10;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1969;182;1969-07-01;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;81;1969;247;1969-09-04;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1969;288;1969-10-15;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1969;302;1969-10-29;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1969;313;1969-11-09;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1969;325;1969-11-21;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1969;329;1969-11-25;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1970;150;1970-05-30;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1970;154;1970-06-03;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1970;160;1970-06-09;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1970;160;1970-06-09;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1970;162;1970-06-11;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1970;163;1970-06-12;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1970;164;1970-06-13;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1970;166;1970-06-15;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1970;167;1970-06-16;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1970;168;1970-06-17;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1970;169;1970-06-18;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1970;172;1970-06-21;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1970;179;1970-06-28;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1970;298;1970-10-25;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1970;312;1970-11-08;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1971;89;1971-03-30;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1971;104;1971-04-14;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1971;114;1971-04-24;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1971;144;1971-05-24;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1971;146;1971-05-26;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1971;148;1971-05-28;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1971;149;1971-05-29;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1971;153;1971-06-02;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1971;155;1971-06-04;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1971;156;1971-06-05;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1971;157;1971-06-06;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1971;159;1971-06-08;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1971;163;1971-06-12;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1971;166;1971-06-15;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1971;167;1971-06-16;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;81;1971;267;1971-09-24;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1971;273;1971-09-30;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1971;294;1971-10-21;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1971;295;1971-10-22;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1971;298;1971-10-25;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1971;305;1971-11-01;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1971;309;1971-11-05;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1971;323;1971-11-19;0;CC BY-NC 4.0
19528;2601;17.8;43.3333;99;120;1950100;Olea;Olea europaea;;60;1972;37;1972-02-06;0;CC BY-NC 4.0
19528;2601;17.8;43.3333;99;120;1950100;Olea;Olea europaea;;65;1972;41;1972-02-10;0;CC BY-NC 4.0
19528;2601;17.8;43.3333;99;120;1950100;Olea;Olea europaea;;69;1972;44;1972-02-13;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1972;118;1972-04-27;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1972;129;1972-05-08;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1972;133;1972-05-12;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1972;136;1972-05-15;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1972;138;1972-05-17;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1972;144;1972-05-23;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1972;148;1972-05-27;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1972;150;1972-05-29;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1972;152;1972-05-31;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1972;153;1972-06-01;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1972;155;1972-06-03;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1972;158;1972-06-06;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1972;158;1972-06-06;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1972;159;1972-06-07;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1972;159;1972-06-07;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1972;170;1972-06-18;0;CC BY-NC 4.0
19528;2601;17.8;43.3333;99;120;1950100;Olea;Olea europaea;;380;1972;230;1972-08-17;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1972;276;1972-10-02;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1972;286;1972-10-12;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1972;306;1972-11-01;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1972;317;1972-11-12;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1972;325;1972-11-20;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1973;116;1973-04-26;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1973;129;1973-05-09;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1973;131;1973-05-11;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1973;144;1973-05-24;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1973;145;1973-05-25;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1973;148;1973-05-28;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1973;151;1973-05-31;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1973;155;1973-06-04;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1973;156;1973-06-05;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1973;157;1973-06-06;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1973;158;1973-06-07;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1973;160;1973-06-09;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1973;163;1973-06-12;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1973;163;1973-06-12;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1973;164;1973-06-13;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1973;172;1973-06-21;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;81;1973;272;1973-09-29;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1973;273;1973-09-30;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1973;288;1973-10-15;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1973;288;1973-10-15;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1973;293;1973-10-20;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1973;317;1973-11-13;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1973;320;1973-11-16;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1973;323;1973-11-19;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1974;113;1974-04-23;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1974;116;1974-04-26;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1974;129;1974-05-09;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1974;141;1974-05-21;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1974;143;1974-05-23;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1974;147;1974-05-27;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1974;147;1974-05-27;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1974;149;1974-05-29;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1974;154;1974-06-03;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1974;154;1974-06-03;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1974;156;1974-06-05;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1974;157;1974-06-06;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1974;160;1974-06-09;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1974;165;1974-06-14;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1974;165;1974-06-14;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1974;179;1974-06-28;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1974;286;1974-10-13;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1974;291;1974-10-18;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1974;292;1974-10-19;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;81;1974;294;1974-10-21;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1974;297;1974-10-24;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1974;312;1974-11-08;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1974;319;1974-11-15;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1974;319;1974-11-15;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1975;124;1975-05-04;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1975;129;1975-05-09;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1975;134;1975-05-14;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1975;143;1975-05-23;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1975;148;1975-05-28;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1975;149;1975-05-29;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1975;153;1975-06-02;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1975;153;1975-06-02;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1975;155;1975-06-04;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1975;156;1975-06-05;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1975;157;1975-06-06;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1975;159;1975-06-08;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1975;161;1975-06-10;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1975;166;1975-06-15;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1975;169;1975-06-18;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1975;173;1975-06-22;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1975;288;1975-10-15;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1975;293;1975-10-20;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1975;294;1975-10-21;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1975;298;1975-10-25;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1975;313;1975-11-09;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1975;317;1975-11-13;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1975;324;1975-11-20;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;60;1976;123;1976-05-02;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;65;1976;128;1976-05-07;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1976;141;1976-05-20;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;69;1976;141;1976-05-20;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1976;146;1976-05-25;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1976;146;1976-05-25;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1976;152;1976-05-31;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1976;153;1976-06-01;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1976;154;1976-06-02;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1976;157;1976-06-05;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1976;157;1976-06-05;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1976;158;1976-06-06;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1976;160;1976-06-08;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1976;161;1976-06-09;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1976;167;1976-06-15;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1976;170;1976-06-18;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;81;1976;284;1976-10-10;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1976;289;1976-10-15;0;CC BY-NC 4.0
20450;2701;19.0833;42.1;6;0;1950102;Olea;Olea europaea;Olea europaea Zutica;100;1976;289;1976-10-15;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1976;296;1976-10-22;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1976;302;1976-10-28;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1976;309;1976-11-04;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1976;316;1976-11-11;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1976;323;1976-11-18;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1977;141;1977-05-21;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1977;143;1977-05-23;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1977;143;1977-05-23;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1977;147;1977-05-27;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1977;147;1977-05-27;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1977;149;1977-05-29;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1977;154;1977-06-03;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1977;155;1977-06-04;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1977;156;1977-06-05;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1977;159;1977-06-08;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1977;161;1977-06-10;0;CC BY-NC 4.0
7230;14;2.355;41.638;195;189;1950100;Olea;Olea europaea;;60;1977;162;1977-06-11;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1977;168;1977-06-17;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1977;286;1977-10-13;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1977;290;1977-10-17;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1977;299;1977-10-26;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1977;320;1977-11-16;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1977;328;1977-11-24;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;60;1978;149;1978-05-29;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;60;1978;151;1978-05-31;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;65;1978;154;1978-06-03;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;60;1978;154;1978-06-03;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;65;1978;160;1978-06-09;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;60;1978;161;1978-06-10;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;69;1978;161;1978-06-10;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;65;1978;161;1978-06-10;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;69;1978;166;1978-06-15;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;65;1978;168;1978-06-17;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;69;1978;168;1978-06-17;0;CC BY-NC 4.0
6871;201;13.6167;45.4833;2;5;1950100;Olea;Olea europaea;;69;1978;181;1978-06-30;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;380;1978;291;1978-10-18;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;380;1978;294;1978-10-21;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;380;1978;294;1978-10-21;0;CC BY-NC 4.0
19294;2101;16.45;43.167;20;37;1950100;Olea;Olea europaea;;87;1978;330;1978-11-26;0;CC BY-NC 4.0
19298;2101;14.7687;44.7556;26;18;1950100;Olea;Olea europaea;;87;1978;330;1978-11-26;0;CC BY-NC 4.0
19299;2101;17.977;42.7124;60;64;1950100;Olea;Olea europaea;;87;1978;334;1978-11-30;0;CC BY-NC 4.0
