comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha_weighted,flower_cum_et0,flower_cum_precip_weighted,flower_max_vpd_weighted,flower_mean_tmax_weighted,flower_mean_tmin,flower_mean_vpd_weighted,flower_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_cum_precip_weighted,fruit_set_max_vpd_weighted,fruit_set_mean_tmax_weighted,fruit_set_mean_tmin,fruit_set_mean_vpd_weighted,fruit_set_n_days_vpd_gt2,maturation_cum_et0,maturation_cum_precip_weighted,maturation_max_vpd_weighted,maturation_mean_tmax_weighted,maturation_mean_tmin,maturation_mean_vpd_weighted,maturation_n_days_vpd_gt2,yield_tha_centroid,flower_mean_vpd_centroid,flower_max_vpd_centroid,flower_cum_precip_centroid,flower_mean_tmax_centroid,fruit_set_mean_vpd_centroid,fruit_set_max_vpd_centroid,fruit_set_cum_precip_centroid,fruit_set_mean_tmax_centroid,maturation_mean_vpd_centroid,maturation_max_vpd_centroid,maturation_cum_precip_centroid,maturation_mean_tmax_centroid,flower_mean_vpd_diff,flower_max_vpd_diff,flower_cum_precip_diff,flower_mean_tmax_diff,fruit_set_mean_vpd_diff,fruit_set_max_vpd_diff,fruit_set_cum_precip_diff,fruit_set_mean_tmax_diff,maturation_mean_vpd_diff,maturation_max_vpd_diff,maturation_cum_precip_diff,maturation_mean_tmax_diff
Segrià,2022,Olivera per a oliva d'oli,olive,olive,6686.0,0.395,387.5268856009039,48.040574436793634,4.743983728219285,28.978413047829417,15.99856107078397,2.861096743963687,50,405.0992217839581,129.24428233268003,4.590965051914746,33.10933861464164,20.229287326538845,3.409020009284989,61,254.9504560131432,80.73959441773006,2.761674178596674,22.916506706706308,13.830046645406624,1.5506046326512786,21,0.395,3.2972543622050616,5.3795997207464055,42.368749978835694,30.431695494104616,3.8466503679627295,5.151332144305057,121.4993740908103,34.32795160355108,1.6864157111711175,3.013971426909381,87.98625006747898,23.40019146007498,-0.43615761824137467,-0.6356159925271205,5.671824457957939,-1.4532824462751996,-0.43763035867774036,-0.5603670923903108,7.744908241869723,-1.2186129889094346,-0.13581107851983898,-0.25229724831270683,-7.2466556497489165,-0.4836847533686708
Tarragonès,2022,Olivera per a oliva d'oli,olive,olive,898.0,0.338,316.0253742830704,70.68817132670884,2.398648399944908,25.444280297530057,17.57449163181829,1.6236631921608753,12,343.54748686005814,97.19633336660416,2.792898931626216,29.983791063176973,22.41407926966334,2.06816638374658,37,241.404394338979,136.0793783158327,1.9276402100901973,22.94074501276878,16.38336760557683,1.2039469042958524,3,0.338,1.6881183628259235,2.501493009824782,75.48800013549626,25.64437165807508,2.1498319411120947,2.884293052283192,96.04400013051928,30.195187771704912,1.2116249500582914,1.905179499255872,142.27200032062828,22.85770692930119,-0.06445517066504824,-0.10284460987987387,-4.799828808787424,-0.20009136054502363,-0.08166555736551473,-0.09139412065697616,1.1523332360848855,-0.21139670852793913,-0.007678045762439023,0.022460710834325326,-6.192622004795567,0.08303808346758856
Terra Alta,2022,Olivera per a oliva d'oli,olive,olive,4373.0,0.258,371.0286097232833,85.52419200164266,4.216970211091891,27.4505242025863,15.275454885981077,2.503462776717724,43,406.73215395148094,110.4117360740314,4.6066004093373865,32.354072969875055,19.82113883662793,3.269028668393437,61,267.98266023502435,135.47684385889193,2.589860777412336,22.04324067509412,13.763063396686825,1.438304691385164,20,0.258,2.47988778393266,4.1673381301539365,82.53874877747148,27.492562115778707,3.21758770375341,4.549047355833968,111.63999903295188,32.344787093131785,1.4294519623079225,2.572983089721648,130.37999959476292,22.172581238799065,0.023574992785064364,0.0496320809379549,2.9854432241711777,-0.042037913192405796,0.0514409646400269,0.057553053503418106,-1.2282629589204817,0.009285876743270194,0.00885272907724155,0.01687768769068798,5.096844264129004,-0.12934056370494673
Urgell,2022,Olivera per a oliva d'oli,olive,olive,2319.0,0.372,375.2826433363893,66.61000058427453,4.450137880577872,27.90281068876397,15.428852270982286,2.681698916473779,50,384.5610916859349,138.61000178009272,4.223903556830226,31.852856510900512,19.539356979563447,3.148350697799393,59,236.6759987781365,150.3899986501783,2.203958746184721,21.29037386820022,12.846239353689224,1.3150826702623952,9,0.372,2.9079513137701567,4.791032665820114,67.84600057937205,28.799428070568663,3.3980335295236674,4.530362421713951,140.12800116725265,32.693659727035055,1.3662635337729672,2.325965322426924,157.44999866224825,21.520465557391848,-0.2262523972963777,-0.34089478524224237,-1.2359999950975151,-0.8966173818046919,-0.2496828317242743,-0.30645886488372476,-1.5179993871599322,-0.8408032161345425,-0.05118086351057194,-0.12200657624220268,-7.060000012069935,-0.23009168919162803
Vallès Oriental,2022,Olivera per a oliva d'oli,olive,olive,178.0,1.36,296.4861853122711,89.62000142037868,3.372505832330063,25.87936292800968,15.839419420549383,2.0019267545151225,23,312.12447690963745,115.57999993674456,3.644769894506796,30.37343932246449,20.44735191224524,2.5491809855029595,44,184.39196598529816,181.1799992807209,1.8514239616825183,21.2641621712749,13.962071012921534,1.1957538820471982,3,1.36,1.809317124707497,2.969707884970877,97.7228573281318,25.11317287328932,2.308723873170333,3.292907358057706,122.3714290011142,29.6168641261791,1.0887683353395108,1.718666019957568,199.2499997948429,20.71370523833033,0.19260962980762542,0.40279794735918584,-8.10285590775311,0.7661900547203615,0.24045711233262645,0.3518625364490897,-6.791429064369638,0.7565751962853895,0.10698554670768745,0.13275794172495026,-18.070000514122,0.5504569329445701
Alt Camp,2023,Olivera per a oliva d'oli,olive,olive,1219.0,0.529,267.27927521956,171.52805232852762,2.184741717473942,23.586721101363707,14.246765335947403,1.48727358599286,9,317.2963009003658,81.14972872968364,3.427178081021365,29.43357609482745,19.854634754517622,2.192016174951975,35,255.2355849624441,96.41074422188709,2.2302712831910343,22.307210682217384,13.978938997374884,1.4047833162761576,9,0.529,1.4026518633731653,2.0916041296317887,174.4566659467916,22.712825987768976,2.113980145662309,3.361640190241576,82.00000090834996,28.73023286224696,1.3137192274978304,2.1452350423025863,96.63666674805184,21.401424131288653,0.0846217226196948,0.0931375878421532,-2.9286136182639666,0.873895113594731,0.0780360292896658,0.065537890779789,-0.8502721786663159,0.7033432325804903,0.09106408877832717,0.08503624088844797,-0.2259225261647515,0.9057865509287311
Alt Empordà,2023,Olivera per a oliva d'oli,olive,olive,1668.0,0.681,337.95500637328155,62.64851505779137,3.189127321653732,25.895996709026303,16.771579711949215,2.015891359742936,25,380.2689147727664,77.65956736054929,3.776960571328011,30.853006108236084,21.782550206926523,2.61728366444152,56,258.4241080035096,111.62430916903708,2.199422671936466,22.96918696281206,14.750057019693308,1.4340475936375745,10,0.681,1.950137348244452,3.0963830263520413,118.40142835277533,25.315551479080547,2.6473950116986606,4.093612692943539,117.21571501025132,30.608084380681635,1.464289806001298,2.3179071651241108,141.8857143002429,22.620868202580777,0.06575401149848425,0.09274429530169082,-55.752913294983955,0.5804452299457559,-0.030111347257140597,-0.31665212161552825,-39.55614764970203,0.2449217275544484,-0.030242212363723597,-0.11848449318764498,-30.261405131205834,0.34831876023128316
Alt Penedès,2023,Olivera per a oliva d'oli,olive,olive,490.0,0.25,279.82519965250333,151.7074898790055,2.331274198364267,23.7125462552582,14.144151032874149,1.5774623418602065,10,331.21349436415505,102.73401704714875,3.573281550215904,29.618306402970475,19.625717036513723,2.283497596300154,39,263.907950864518,113.071128789896,2.2626057395941284,22.222879684668897,13.253183814433632,1.4278522855665134,13,0.25,1.5289908889041834,2.2517241169163404,154.2314294978444,23.565273711943817,2.2040009611930778,3.457691653989755,101.1028582206262,29.39957482122608,1.4112000112177971,2.2151866126048803,111.198571597359,22.243313086014176,0.048471452956023064,0.07955008144792641,-2.5239396188389094,0.1472725433143829,0.07949663510707605,0.11558989622614924,1.631158826522551,0.21873158174439666,0.0166522743487163,0.047419126989248106,1.8725571925369877,-0.02043340134527938
Alt Urgell,2023,Olivera per a oliva d'oli,olive,olive,47.0,0.54,229.7154560089112,236.32999893464148,2.2238009318163985,20.270101542819493,10.08870355758,1.4037260396812952,8,290.1098518371582,156.43999957479537,3.4687448235503666,27.02266301016017,15.666754216372366,2.22079812416439,36,182.6653509736061,153.93999911099672,2.222998488932036,18.537608753346387,8.58882731018018,1.2489625542327818,13,0.54,1.2305135604124997,1.9835592607076715,260.37058734806146,18.641694574898697,1.9954793958613688,3.0907145206557725,152.974706199568,25.45793977625232,1.12016371947247,2.0459183087562383,160.74352852978254,17.035784446553585,0.17321247926879546,0.24024167110872696,-24.040588413419982,1.628406967920796,0.22531872830302135,0.37803030289459416,3.465293375227361,1.5647232339078485,0.12879883476031173,0.17708018017579796,-6.803529418785814,1.5018243067928019
Anoia,2023,Olivera per a oliva d'oli,olive,olive,478.0,0.25,274.2346952260706,194.3800005801022,2.457045902926159,24.495029732391504,14.11939768037608,1.7171581322150338,18,333.3336753638254,119.98999932035804,4.343267627924999,30.977290893335567,19.94189172928857,2.6672212850191763,51,247.7885278356088,112.15999999456108,2.692546723516353,22.79019555990322,12.740931781986296,1.5767561447786889,26,0.25,1.6228951815303188,2.337048753230171,200.14888890791272,23.567357753621668,2.578331113032883,4.161475258780789,118.28333342199524,30.199309887082794,1.4729028833451852,2.5881882276365165,105.7644442367471,21.78486740242724,0.09426295068471502,0.11999714969598818,-5.768888327810515,0.9276719787698369,0.08889017198629334,0.18179236914421004,1.7066658983628002,0.777981006252773,0.10385326143350371,0.1043584958798367,6.39555575781398,1.005328157475983
Baix Camp,2023,Olivera per a oliva d'oli,olive,olive,965.0,1.665,286.6615374659985,101.67306177768133,2.309036788366393,23.84717623737045,15.943090372016975,1.457511861216208,7,337.58395872276844,50.8223588920602,3.2224158987007407,29.43538857908775,21.53685521867756,2.055654899410621,27,273.20467864951684,90.2666214113092,2.0545496129630973,22.7356089058526,15.517888734293606,1.3554433641403087,5,1.665,1.3656109493214024,2.1533841625076566,111.87285706214608,22.861231683735564,1.9886799224631813,3.043985353211896,43.50285748392344,28.632456639724964,1.2395151908413775,1.903577596411996,91.43285666619028,21.6698790258291,0.09190091189480554,0.1556526258587363,-10.199795284464756,0.9859445536348872,0.06697497694743992,0.17843054548884485,7.319501408136759,0.8029319393627858,0.11592817329893124,0.15097201655110126,-1.166235254881073,1.0657298800235004
Baix Ebre,2023,Olivera per a oliva d'oli,olive,olive,11092.0,2.052,314.4925796863032,85.77133457827787,2.786895498569003,25.747625581799483,16.216435471457054,1.878237549125616,24,367.1885707701509,33.70883358332608,3.762774043386352,31.23723481755819,21.704932688523613,2.531752936560808,47,269.87872142365217,118.24885904977404,2.063471168393783,23.58735325020868,15.473615764355934,1.4672571105043517,6,2.052,1.7660341315016193,2.6511494164865423,105.76199963148684,24.75301358582546,2.436413014185775,3.682598127823857,38.08300015870482,30.408488858130685,1.382177792377308,1.93354201407748,123.14999919142572,22.69860692286232,0.11220341762399677,0.13574608208246053,-19.99066505320897,0.9946119959740223,0.09533992237503286,0.08017591556249526,-4.374166575378737,0.8287459594275042,0.08507931812704372,0.12992915431630325,-4.90114014165168,0.8887463273463574
Baix Empordà,2023,Olivera per a oliva d'oli,olive,olive,285.0,0.689,306.4078037626968,73.4265577842882,2.6403957809202785,24.965319200836262,16.2788417480387,1.6898230085622234,14,356.6634643133908,65.01304255417968,3.182350641140285,30.3949453438968,21.74524035360851,2.329609324575443,48,251.6788140022992,112.67008677275794,2.000611121493,23.03266104912143,14.678909337996252,1.3691590734991272,3,0.689,1.6867570294733008,2.6396687162614207,71.4742857989456,24.9482095687116,2.3016282991111017,3.1932905128701607,66.7000002887632,30.28970415669105,1.3414933249288332,1.9665775838044688,112.56285576628784,22.960552968934,0.003065979088922699,0.0007270646588577456,1.9522719853426054,0.017109632124661545,0.027981025464341336,-0.010939871729875872,-1.6869577345835296,0.10524118720574904,0.027665748570294024,0.03403353768853101,0.10723100647010142,0.07210808018743009
Baix Llobregat,2023,Olivera per a oliva d'oli,olive,olive,165.0,0.48,274.641784421648,211.1834712962104,2.6346519983803134,25.0163388877743,14.47504737274043,1.818844926834924,21,330.7037938400718,107.18973200887162,4.51378653759009,31.534253502724656,20.377554854775592,2.8005815359959105,54,244.697577863338,122.18049343271107,2.7328381901672363,23.23717728211748,13.24780202311147,1.634838198993935,30,0.48,1.3304080189877834,1.902246354987762,128.1099999810436,23.570301036254047,1.9562754904944548,2.9194567040510155,91.1957130027669,29.36247929867514,1.3042802190633414,1.9657194831739813,129.7542860103505,22.697668179163216,0.48843690784714067,0.7324056433925514,83.07347131516681,1.446037851520252,0.8443060455014557,1.5943298335390748,15.994019006104722,2.171774204049516,0.33055797993059355,0.767118706993255,-7.573792577639438,0.5395091029542627
Baix Penedès,2023,Olivera per a oliva d'oli,olive,olive,764.0,2.283,269.5498656928181,153.47500753275662,2.1366498496091904,23.861941919523428,16.032496685566507,1.4631114056160095,7,316.2056207856392,90.79389451570908,3.220427440549982,29.426010161789065,21.63858761360408,2.067171158938009,29,255.85719554538176,97.02721714899388,2.133895666605718,22.896469688288622,15.533833729215605,1.4137351044723556,6,2.283,1.1911298972831836,1.7726691455987544,102.54333343481024,22.942380878052447,1.6675744700472068,2.558628340293144,85.29000075844426,28.37243911579093,1.210764700434502,1.7741228205870034,101.27666631837688,22.342281288454405,0.27198150833282586,0.3639807040104359,50.931674097946384,0.9195610414709812,0.39959668889080224,0.6617991002568382,5.503893757264819,1.0535710459981367,0.2029704040378537,0.3597728460187146,-4.2494491693829985,0.5541883998342172
Conca de Barberà,2023,Olivera per a oliva d'oli,olive,olive,716.0,0.696,273.6299473833687,158.0899976864457,2.317237667044455,22.63293917177865,12.962030377112018,1.5019706276255962,11,341.8831164746964,52.64000008814037,3.74945763033514,29.27379467678736,18.824898672659497,2.43693066363326,44,252.9529718394189,90.54999994300306,2.347261872127701,20.95989659395989,12.460997229986695,1.3536008393192736,9,0.696,1.4036588834117427,2.0931066750076983,177.57199883945287,22.167282754866832,2.295271677993712,3.6410056979255896,80.44200041927395,28.77981183451993,1.251400028661484,2.2638697726355854,91.70599959865211,20.35310286637193,0.09831174421385347,0.2241309920367569,-19.48200115300716,0.46565641691181625,0.14165898563954826,0.10845193240955053,-27.802000331133584,0.4939828422674317,0.10220081065778963,0.08339209949211579,-1.1559996556490546,0.6067937275879594
Garrigues,2023,Olivera per a oliva d'oli,olive,olive,11124.0,0.725,321.1584609778133,125.3463263511878,3.2392712838671964,25.14075860055335,14.356203576256492,2.033461108211001,29,400.4999793047347,29.669286821106127,4.705425228716367,31.58657863028297,20.085167096503564,3.1182311783854693,57,264.8175270582591,84.35729355156447,2.7520618246805144,22.183814960423177,13.197952000810046,1.5354385406811166,21,0.725,1.977436666960513,3.0972759140853063,131.67444472863443,24.75908129749405,3.090636235368832,4.669428102302453,40.79333314692809,31.362968822192137,1.5297445330899233,2.7904070979928948,85.61222236955332,21.92366104964374,0.056024441250488,0.1419953697818901,-6.3281183774466285,0.3816773030593019,0.02759494301663734,0.03599712641391406,-11.124046325821965,0.2236098080908313,0.0056940075911933175,-0.03834527331238036,-1.254928817988855,0.2601539107794366
Montsià,2023,Olivera per a oliva d'oli,olive,olive,11882.0,2.158,292.802371484037,148.1791145093976,2.594916179937563,24.28022480197136,15.075831884237973,1.7182504747132803,17,346.50153549094114,46.04198941687929,3.6961878980721,29.89027847953238,20.44025039352152,2.3725517385253663,43,244.2636976216289,131.49613014065685,1.975562957421464,22.69979910932657,14.533151922118604,1.408862851787694,3,2.158,1.7328542173042594,2.5500602119867604,109.8533329218626,24.79902222013215,2.3363736691442005,3.5504935753260582,36.77000014328708,30.27102985997355,1.408985846076791,1.9453636441015976,120.96166581691551,23.100991988968087,-0.014603742590979074,0.04485596795080271,38.325781587535005,-0.5187974181607906,0.036178069381165745,0.14569432274604166,9.271989273592212,-0.3807513804411684,-0.0001229942890970115,0.03019931331986636,10.534464323741332,-0.40119287964151695
Noguera,2023,Olivera per a oliva d'oli,olive,olive,1150.0,0.75,313.92919558953514,147.65241409889305,3.544063230811179,26.45760235323845,15.308789867291758,2.320214442071075,40,390.6093457397183,127.50363815162984,5.204533212452353,32.74429456483679,20.91915652638216,3.4410510776390653,58,234.71216948839984,130.24229246171143,3.0076540982874924,21.797508851687088,13.003714282316263,1.518140564060432,27,0.75,2.047254484744003,3.107417829452841,157.16315848517576,25.079990079548995,3.126421357381179,4.8240330697852425,126.8873679823193,31.528009629047204,1.4322011230831069,2.7968387737287888,117.78315810986646,21.06857554323762,0.272959957327072,0.43664540135833807,-9.51074438628271,1.3776122736894543,0.31462972025788627,0.38050014266711063,0.616270169310539,1.216284935789588,0.08593944097732509,0.21081532455870367,12.459134351844966,0.7289333084494665
Pallars Jussà,2023,Olivera per a oliva d'oli,olive,olive,570.0,0.653,255.8883173912287,207.12381897550023,2.76724056150099,22.973710789071617,11.600890744115148,1.7808071277261066,17,316.02301156824416,143.8399995053463,4.2829669501404,29.72205788676196,17.371233317092877,2.8000098751101405,53,181.2272193143924,195.26396259158665,2.451396302794429,19.66990727704377,9.755851561167251,1.3249710084401845,19,0.653,1.49534695130704,2.407998721976248,235.5221429096003,20.70107722047901,2.3903915043862742,3.665877223096144,145.86999959365596,27.44559103970157,1.1074411109569149,2.09024622063099,218.5664279476873,17.71754647678635,0.2854601764190665,0.35924183952474165,-28.398323934100063,2.2726335685926067,0.4096183707238663,0.6170897270442564,-2.030000088309663,2.276466847060391,0.21752989748326956,0.361150082163439,-23.30246535610064,1.95236080025742
Pla d'Urgell,2023,Olivera per a oliva d'oli,olive,olive,27.0,0.475,323.738440990448,124.0100006274879,3.813480555350663,27.389823650295032,15.251483466349065,2.4545957452270666,45,407.47341203689575,55.20999927073717,5.7719555220568415,34.21677160941625,21.197555379577548,3.854612906955109,58,271.9415944218636,87.73000159859657,3.51137583985834,23.55908894380737,13.396162301358036,1.8237370126113213,37,0.475,2.422005144786968,3.716453015163928,132.24750051787123,27.27709525686797,3.833526577581533,5.744284145926947,57.564999408554286,34.15902419551728,1.8231934092239424,3.4892843197346566,86.27000095602125,23.47843658111909,0.03259060044009843,0.0970275401867351,-8.237499890383333,0.1127283934270622,0.02108632937357635,0.02767137612989412,-2.3550001378171146,0.05774741389896576,0.0005436033873789103,0.022091520123683317,1.4600006425753236,0.08065236268828002
Priorat,2023,Olivera per a oliva d'oli,olive,olive,883.0,0.644,315.14761174001103,130.10048783540915,3.1155227260560427,24.99666492941464,14.436850537110397,1.964505039828805,24,385.1547205206388,26.10745672543232,4.313699355699126,31.05957304465405,20.183064910046667,2.873444514606892,54,256.5916194576416,93.6713983229056,2.3591480111206016,22.318170190742308,13.380128957025557,1.475723030624701,14,0.644,1.690163762496397,2.6682351807584648,125.16166685211164,23.588835652669296,2.49767197748098,3.7599764047500095,30.40166655865808,29.66572116318571,1.3180093485306414,2.088875050892648,93.67999986279756,21.33651978209781,0.2743412773324081,0.44728754529757797,4.938820983297518,1.4078292767453426,0.37577253712591174,0.5537229509491164,-4.294209833225757,1.3938518814683398,0.15771368209405945,0.27027296022795344,-0.008601539891955667,0.9816504086444979
Ribera d'Ebre,2023,Olivera per a oliva d'oli,olive,olive,3589.0,0.647,324.45037334866674,137.32603532097616,3.444245031625968,26.23267676034249,15.406707406763672,2.155267273058659,34,398.75751233601136,27.40777932883317,4.746288210727674,32.277303495202055,21.111014219979765,3.1316212861608608,58,270.24721147750705,99.25086301275272,2.498039612518235,23.42129753977304,14.339757560850764,1.6246334175610864,22,0.647,2.0001397471195066,3.213370788580097,142.51857068975056,25.571216206249108,2.897613051821494,4.472033251051201,29.33428589680365,31.543926833192344,1.5107212454779089,2.292731600977946,102.6242862048426,22.88468162261151,0.15512752593915247,0.230874243045871,-5.192535368774401,0.6614605540933809,0.2340082343393668,0.2742549596764734,-1.9265065679704811,0.7333766620097109,0.1139121720831775,0.20530801154028921,-3.373423192089888,0.5366159171615301
Segrià,2023,Olivera per a oliva d'oli,olive,olive,6416.0,0.701,335.74360342705774,111.77779589298234,3.6179003105425687,26.282755829768284,15.05635202650534,2.210154955602708,39,418.1031892807337,18.67623323908948,4.982935946208397,32.60199986803492,20.74012290449506,3.321083268368596,60,266.93364175536493,83.35272165017935,2.806041310067265,22.998670515186564,13.663574134923143,1.600400026993856,26,0.701,2.4603867416474303,3.960795232053143,107.30687521700747,27.317122124843923,3.7054662994029033,5.501569630583972,40.80625003541354,33.72934604767832,1.7343505672002562,3.2132947520139945,88.13437504786998,23.41159577002894,-0.2502317860447225,-0.3428949215105743,4.470920675974867,-1.034366295075639,-0.38438303103430727,-0.5186336843755743,-22.13001679632406,-1.1273461796433963,-0.13395054020640007,-0.4072534419467293,-4.781653397690633,-0.4129252548423743
Tarragonès,2023,Olivera per a oliva d'oli,olive,olive,547.0,2.182,285.24535650361935,99.65717193773352,2.1447633030068944,23.94401171273224,16.719886298694515,1.348528424587231,5,331.9393145443944,55.10358468480426,2.999288788606664,29.292866110359444,22.368167260567315,1.867451589134265,24,267.08477480638084,89.54473659133907,1.9866687158424807,23.15840094834545,16.266738018004443,1.3369850696404182,4,2.182,1.4200525370860653,2.216640581267685,89.71400070935486,24.13937898229382,1.93505427226428,3.028739750054393,61.59600022435188,29.463029036983382,1.3455953144017323,2.002524251604404,89.52599964290857,23.07791694389597,-0.07152411249883417,-0.0718772782607906,9.94317122837866,-0.19536726956157935,-0.06760268313001516,-0.029450961447729185,-6.492415539547622,-0.17016292662393795,-0.008610244761314112,-0.015855535761923445,0.018736948430500888,0.08048400444947745
Terra Alta,2023,Olivera per a oliva d'oli,olive,olive,3238.0,1.473,332.31760424890604,135.33170821182756,3.339255601199093,25.186960488316707,14.578814403670735,2.044597455554823,25,413.9895401714199,31.99157700931769,4.583299889832986,31.426774220481807,20.040017797397454,3.02277618761627,59,285.8978160155663,116.11450915774144,2.257199915753818,22.334956019247056,13.62507228427794,1.5019241116477289,11,1.473,2.0220799980752724,3.3116927265322635,133.28500026231632,25.24075401181081,2.984422279917994,4.535813270031914,30.21874988637865,31.45280504534324,1.4920831349555177,2.2404353312144254,113.4325005968567,22.44035483559412,0.022517457479550806,0.027562874666829273,2.0467079495112444,-0.05379352349410382,0.03835390769827596,0.04748661980107194,1.7728271229390415,-0.026030824861432933,0.009840976692211179,0.01676458453939267,2.6820085608847393,-0.1053988163470656
Urgell,2023,Olivera per a oliva d'oli,olive,olive,2184.0,0.702,298.6164406889299,156.96000018902123,2.707291193431698,24.4353942206921,13.871255701381836,1.818930978067124,23,385.84794758844384,64.62999982200563,4.62638660294236,31.37500657008692,19.85453209244229,3.0044011556317742,56,270.4268173330438,81.88999902829528,2.848788326211736,21.79314860240545,12.99224339671045,1.5130436110056595,23,0.702,1.9835178448042472,2.924141218315493,161.63800024017692,25.22004634669572,3.2103522458885183,4.914524081368974,79.26999943256378,32.10347752724927,1.5589207686624096,2.967788207041109,86.15799912959338,22.0123729663891,-0.1645868667371233,-0.216850024883795,-4.678000051155692,-0.7846521260036212,-0.20595109025674407,-0.28813747842661375,-14.63999961055815,-0.7284709571623473,-0.045877157656750045,-0.11899988082937263,-4.2680001012980995,-0.21922436398365264
Vallès Oriental,2023,Olivera per a oliva d'oli,olive,olive,162.0,0.55,248.31190884113312,182.47000014595687,2.2535613815023448,23.237612779924376,14.610492558676944,1.508129611001029,9,298.181520819664,91.68000131472944,3.766752037209336,29.70956681899927,20.507212633956428,2.364034159156829,47,216.3585702776909,136.7199993710965,2.3187077527923243,21.999624066557352,14.09399380814389,1.4105684088279358,13,0.55,1.3651945861940853,2.003144747892595,225.84571517099224,22.57078116995392,2.053916166582884,3.2659262610307,119.44428689990724,28.64495991649718,1.2324270281362029,2.028059864123944,160.29428557013827,21.17260419285656,0.14293502480694364,0.25041663360975,-43.37571502503536,0.6668316099704548,0.3101179925739448,0.5008257761786359,-27.764285585177802,1.0646069025020921,0.1781413806917329,0.29064788866838054,-23.57428619904178,0.8270198737007917
Alt Camp,2024,Olivera per a oliva d'oli,olive,olive,1309.0,0.757,275.4245038344688,116.99826083212804,2.267300636099186,22.72209405391284,13.95502760733099,1.4412486138574732,8,313.44614214817324,78.98984109440319,3.4315982225493444,29.14790711748316,19.49949853077704,2.17996870371102,32,204.69342460500084,344.719915440063,2.0785469954432227,20.171976021088764,13.09023203616796,1.046749376492539,4,0.757,1.3555569664380078,2.1730144427282894,119.08666571478048,21.82103473267271,2.1015808168283594,3.361774131316627,78.78333294515808,28.44169613417761,0.9576853924640532,1.9673254229479225,340.7466662010799,19.181931425101613,0.08569164741946533,0.0942861933708965,-2.0884048826524406,0.9010593212401297,0.07838788688266041,0.06982409123271749,0.20650814924510996,0.7062109833055494,0.08906398402848592,0.11122157249530029,3.973249238983101,0.9900445959871504
Alt Empordà,2024,Olivera per a oliva d'oli,olive,olive,1620.0,1.588,287.600104356316,122.76395372485004,2.368741867378597,23.404245371928464,15.371936211936044,1.539390498587367,11,394.4793681621076,23.50302622515191,3.770706306222724,31.369681727023387,21.72900296645457,2.806995075567139,60,242.51357180037488,229.21118986394453,2.5132216196583075,21.27031054143628,14.201853976798272,1.204018428384168,9,1.588,1.4872806174749829,2.3295139410803296,204.070715595702,22.888396866595187,2.8148277182053314,3.853073718295036,45.92428530047514,31.108165948401968,1.1771326585591442,2.420814443613726,242.8021419949031,20.66651610369961,0.05210988111238413,0.039227926298267324,-81.30676187085197,0.5158485053332775,-0.0078326426381925,-0.08236741207231191,-22.42125907532323,0.26151577862141906,0.026885769825023775,0.09240717604458126,-13.590952130958584,0.6037944377366706
Alt Penedès,2024,Olivera per a oliva d'oli,olive,olive,494.0,0.478,280.0135363136362,145.7708038453129,2.214892459826354,22.49072468041937,13.83961901388099,1.4271115365774472,5,319.92545737712146,91.13122101833056,3.40314558946359,29.020083099616222,19.203495289328902,2.139214755752288,30,206.670546093043,331.7896653925917,1.9886625869120784,20.05760481484703,12.597033755172967,1.041932775178739,3,0.478,1.387020232590514,2.152323188350921,143.88999941625767,22.368982290942466,2.081792652201755,3.318451666346653,89.19428520356969,28.85060360113049,1.0345528509877189,1.967032721869563,335.53428412202214,20.11306880549698,0.04009130398693306,0.06256927147543312,1.880804429055246,0.12174238947690341,0.0574221035505329,0.0846939231169368,1.9369358147608722,0.16947949848573174,0.007379924191020182,0.021629865042515517,-3.7446187294304423,-0.055463990649951
Alt Urgell,2024,Olivera per a oliva d'oli,olive,olive,41.0,0.62,229.23773050308228,251.0000002253801,1.9568229721357444,19.000379683028253,9.612719890988044,1.2173388235711793,3,286.64058470726013,120.7999980635941,3.343200702170284,26.98273322027861,15.444903728878668,2.1955637237550016,38,155.20179951190948,351.1200004089624,1.785726577194151,16.435472455806035,7.722421529681382,0.955266648523924,2,0.62,1.1061672886509517,1.814039346019349,239.2394120080725,17.651767053116735,2.036586408922956,3.0998754592477624,117.06941079589376,25.663291024890324,0.8365540840009384,1.565078931649318,333.0147061836632,14.90052781798569,0.11117153492022758,0.1427836261163955,11.7605882173076,1.3486126299115178,0.15897731483204547,0.24332524292252167,3.7305872677003435,1.3194421953882873,0.11871256452298551,0.22064764554483296,18.105294225299247,1.5349446378203453
Anoia,2024,Olivera per a oliva d'oli,olive,olive,457.0,0.478,278.609278442752,169.27000003308058,2.5802048115123704,23.568133137630834,13.866400602427197,1.6214601048330235,11,323.13011681129706,113.0300007853657,4.193684806448387,30.582165359978497,19.53360687851377,2.5479186266996483,43,198.40748228276271,311.41999822855,2.145436829657254,20.571593846547987,11.90537382228534,1.1619085767306596,6,0.478,1.562936632634525,2.5049059375521696,160.06555541439187,22.719214278535578,2.521285467846225,4.146472728414652,107.27888935742278,29.95545901500199,1.082007539364554,2.0590642257908587,313.3666665388478,19.54405833559888,0.058523472198498405,0.07529887396020074,9.204444618688711,0.8489188590952566,0.02663315885342321,0.04721207803373506,5.7511114279429165,0.6267063449765082,0.07990103736610554,0.08637260386639545,-1.9466683102978095,1.0275355109491073
