comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha,climate_method,flower_mean_vpd,flower_max_vpd,flower_n_days_vpd_gt2,flower_cum_et0,flower_mean_tmax,flower_mean_tmin,flower_cum_precip,fruit_set_mean_vpd,fruit_set_max_vpd,fruit_set_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_cum_precip,maturation_mean_vpd,maturation_max_vpd,maturation_n_days_vpd_gt2,maturation_cum_et0,maturation_mean_tmax,maturation_mean_tmin,maturation_cum_precip
Montsià,2019,Olivera per a oliva d'oli,olive,olive,12961.0,1.155,area_weighted,1.884661424321065,3.1734612244261067,19.0,319.72465844360045,24.18284211071203,13.928866227985816,54.687918383468585,2.3497256979894194,3.252021427923862,51.0,328.4335753973388,29.71467486213537,19.649018943449395,94.00900128618714,1.39751739765674,2.3434402119948308,16.0,249.34955178847176,21.53804431326072,13.379971789067778,168.30933105320955
Montsià,2020,Olivera per a oliva d'oli,olive,olive,13235.0,1.636,area_weighted,1.436951330341696,2.0338210479805383,6.0,271.7688301122289,23.52916385339691,14.758603474884604,168.87825790962808,2.3171667246865915,2.989493246791578,50.0,331.990114933039,29.32199235483981,19.3579681570872,46.165349089871874,1.3833879786230736,2.333927328039373,12.0,240.1281630253194,21.264459931385733,12.711051475559234,163.31562577483075
Montsià,2021,Olivera per a oliva d'oli,olive,olive,14006.0,1.539,area_weighted,1.7093870044048705,2.800026129206376,17.0,284.63361623052697,23.96378593353618,14.732031957044258,68.04809425222386,2.207809909610501,3.188639754600627,37.0,317.93745600394044,28.64879667764401,19.212397858272404,92.9122857604922,1.138888119744634,1.7651212819749584,0.0,216.6889011426863,20.220430170946727,12.99566986671156,292.3884979768005
Montsià,2022,Olivera per a oliva d'oli,olive,olive,14436.0,0.574,area_weighted,1.971644817577048,3.223544102963408,23.0,318.17325731526665,25.915792379563428,15.741561567053456,103.06950814999006,2.654384128410997,3.759544052978076,53.0,344.9055785384887,30.825238536387136,20.34553205966127,100.848606627816,1.312403438157468,2.2458051163998296,10.0,226.90121250262445,22.28947500448209,14.64521548275868,182.89375452470205
Montsià,2023,Olivera per a oliva d'oli,olive,olive,11882.0,2.158,area_weighted,1.7182504747132803,2.594916179937563,17.0,292.802371484037,24.28022480197136,15.075831884237973,148.1791145093976,2.3725517385253663,3.6961878980721,43.0,346.50153549094114,29.89027847953238,20.44025039352152,46.04198941687929,1.408862851787694,1.975562957421464,3.0,244.2636976216289,22.69979910932657,14.533151922118604,131.49613014065685
Montsià,2024,Olivera per a oliva d'oli,olive,olive,11982.0,0.24,area_weighted,1.7323389738456207,2.448452448865116,13.0,302.7096822651741,24.04652750519246,14.879451035823529,76.34637413672952,2.3249835216535115,3.45896047168585,39.0,336.31124327363466,29.647659948453764,20.145370849498185,79.05038202871089,1.133752592410714,2.215675098831704,8.0,215.8846882403654,20.80292123395561,13.890876086356696,532.2959815428815
Noguera,2016,Olivera per a oliva d'oli,olive,olive,1579.0,0.84,area_weighted,2.348616080229873,3.796932051421907,43.0,336.4470939978518,26.042669997899,13.831939965899052,82.48428194283358,3.485960452903074,4.307966197447041,61.0,378.4226126577348,32.7375209614391,19.75081862830828,29.20688997502527,1.4534378148746003,3.457476706287795,22.0,212.9597547683208,21.039332561209484,11.5533449411709,255.9842387764917
Noguera,2017,Olivera per a oliva d'oli,olive,olive,1163.0,0.98,area_weighted,2.75903733455364,4.5992583258351925,47.0,352.8501909292638,28.27677672653915,15.54126789724738,79.30093262135696,3.444161427587706,4.622162409297267,61.0,388.5395006351978,32.67274283905065,20.02952771312264,62.905603126986286,1.5877106134571992,2.723749108026254,23.0,227.10340493380016,21.27233868796035,10.055907980895327,87.23107056038488
Noguera,2018,Olivera per a oliva d'oli,olive,olive,1144.0,0.85,area_weighted,1.9589555540080832,3.207269402682507,20.0,290.2390291474432,25.23418567335253,14.445587103059616,206.85766229080264,3.145532624779764,4.534648406130507,59.0,353.1697487424062,31.97050176818521,19.72078924597488,117.19588768402666,1.3431586272426197,2.7222101562494383,23.0,205.78626457680167,20.70723259474705,11.59654007551768,288.7491228806128
Noguera,2019,Olivera per a oliva d'oli,olive,olive,1180.0,0.87,area_weighted,2.714668898952348,5.299031973173539,44.0,357.4059355582093,26.81590038595317,13.556099576938106,69.42200074600056,3.382082315256957,4.830073759849976,57.0,372.79942711347707,32.504121442634585,19.965744570680474,102.23724764628864,1.5216124638124866,2.875730271025778,30.0,231.83121119303092,20.83224279260429,11.220631622035944,196.64867722283884
Noguera,2020,Olivera per a oliva d'oli,olive,olive,1224.0,0.94,area_weighted,2.0703247093619,3.035566835385945,34.0,302.924183910996,25.74417903031222,14.772581618468204,213.89727702463392,3.3795671263773257,4.703161503812327,59.0,370.7175160584668,32.24917734278919,19.893011339129245,84.24251742591993,1.369767420781017,2.6970084570770854,16.0,220.4977095106439,20.004961679758264,10.636999498476136,158.02659918816772
Noguera,2021,Olivera per a oliva d'oli,olive,olive,1213.0,0.86,area_weighted,2.299734964752843,3.7342565584385294,39.0,325.68543679938915,25.912971972634647,14.603640761051029,95.55206373737232,3.296381183555917,4.882587733111527,57.0,376.9880498725006,31.67675874414281,19.45881431201565,77.20745212324451,1.3365566940438915,2.2235266020534685,8.0,208.24256401122307,20.125519110223365,11.101522189293268,179.6637391846643
Noguera,2022,Olivera per a oliva d'oli,olive,olive,1182.0,0.516,area_weighted,3.335717775446565,5.443716700892121,55.0,389.33663970834414,30.20220651654656,16.799181781981623,63.96257014377,3.793134031900344,5.188714301787684,61.0,396.01375983830616,33.818436035985634,20.791210836615274,125.24005515938823,1.4852948643519148,2.6394258453007384,21.0,229.8014173936048,21.869379965651174,12.85454840759478,159.94112842267535
Noguera,2023,Olivera per a oliva d'oli,olive,olive,1150.0,0.75,area_weighted,2.320214442071075,3.544063230811179,40.0,313.92919558953514,26.45760235323845,15.308789867291758,147.65241409889305,3.4410510776390653,5.204533212452353,58.0,390.6093457397183,32.74429456483679,20.91915652638216,127.50363815162984,1.518140564060432,3.0076540982874924,27.0,234.71216948839984,21.797508851687088,13.003714282316263,130.24229246171143
Noguera,2024,Olivera per a oliva d'oli,olive,olive,1148.0,0.625,area_weighted,2.206786145499536,3.696022969645228,34.0,327.3769625438992,25.445171397311498,14.469206879608652,122.78620308258763,3.65570424254349,5.347055583071689,58.0,386.73175282242977,33.20747875577548,21.017546986970387,48.88725109329131,1.1425420918455664,2.292049504135788,11.0,199.09917324666807,19.694384295783667,12.09358658333456,376.2395003764784
Osona,2016,Olivera per a oliva d'oli,olive,olive,2.0,1.2,centroid,1.345831292402901,2.071794477667356,4.0,242.8193066239357,21.26586874039449,10.81291123687246,201.0660000436008,2.0045602849332287,2.6325313064670968,33.0,283.81147561073305,27.35331932806202,15.975564870526735,168.68399996683,1.0446380965574689,2.148313160307101,6.0,168.198315769434,18.534766295716025,9.470562140496243,308.03200019933286
Osona,2017,Olivera per a oliva d'oli,olive,olive,2.0,1.22,centroid,1.8136599056795653,2.9347802413777075,18.0,279.6174623966217,24.34184890496929,12.72372291439872,111.52599975131452,2.1895212799838446,3.176176747089744,38.0,296.5836810112,28.190052007859773,17.196683182254937,151.34199911393222,0.988034211353388,1.5360212658715555,0.0,160.72430058121682,18.045739611950573,8.523577176607596,284.48999923840165
Osona,2018,Olivera per a oliva d'oli,olive,olive,2.0,1.2,centroid,1.3198456450082066,2.1035111433273257,6.0,236.52020530700685,21.60621563020302,11.77465620197236,354.95600083209564,1.927399807000441,2.741749520462662,28.0,269.428880405426,27.452582623881696,16.721030844411562,266.3599996823817,0.935885035699765,1.73619455654889,0.0,163.1769847869873,18.176478794642883,9.759263694679367,426.812000053376
Osona,2019,Olivera per a oliva d'oli,olive,olive,3.0,1.35,centroid,1.6076874927202711,3.385841407436712,12.0,265.91358890533445,21.87531012863412,10.50640503930266,189.2719994764775,2.124587780787862,2.958959769064207,42.0,288.19382591247563,28.142693796465498,16.97780870006933,180.9579986389726,1.0278222756166715,1.9574857991407124,2.0,176.04140551686285,18.2069531451215,8.990972732711645,390.1900032944977
Osona,2020,Olivera per a oliva d'oli,olive,olive,2.0,1.39,centroid,1.3550648751788694,2.014905730184492,3.0,238.50613484382623,21.893401399205963,11.865983656586218,286.03600103743383,1.8746572976014952,2.710629675618508,21.0,275.476863193512,27.07800868864985,16.666909740817186,252.45600085370248,0.9912543059184692,1.8374818395241184,3.0,167.4608444452286,17.669184456290804,8.432736038375708,287.57200091108683
Osona,2021,Olivera per a oliva d'oli,olive,olive,2.0,1.3,centroid,1.4206197481737122,2.2914904669924154,6.0,248.70139322280883,21.68480684874489,11.456693655545616,194.4919999830425,2.040013247670135,3.287743958943124,30.0,280.52327771186833,27.18754715458041,16.47693594655685,171.8480005443096,0.9702787944026752,1.645054746114581,0.0,168.02410714030265,17.783668568370132,9.367647275819904,301.56799921132625
Osona,2022,Olivera per a oliva d'oli,olive,olive,2.0,1.04,centroid,1.964810412476445,3.2114802766838366,25.0,296.26944574117664,25.08677268106431,13.1546663378106,137.15200093053284,2.582386878798958,3.709146345447881,49.0,309.4163008213043,29.79589617329261,17.483320420788203,157.12800008617344,1.1420614798876572,1.9258546095086648,3.0,182.50510799288747,19.66327699095341,10.52894213330617,224.3540005795658
Osona,2023,Olivera per a oliva d'oli,olive,olive,2.0,0.21,centroid,1.4077617535375293,2.1024020045219225,4.0,243.81631572246548,21.90977893266524,11.570869821016926,322.51800020746884,2.214524854728501,3.562856479860311,40.0,294.65574663877493,28.54847840339909,17.606653324250274,175.6999991700053,1.263415296278801,2.192556939333191,8.0,203.00392687916755,20.18684819818856,10.652636886429024,146.91999943181872
Osona,2024,Olivera per a oliva d'oli,olive,olive,3.0,0.408,centroid,1.2912011630421554,2.0625857780082897,4.0,240.56124013662333,20.9373983414447,11.58320142402026,373.3319984260946,2.1555294147586075,3.275101763107912,36.0,293.27745513916017,28.35813682310045,17.358755197832682,147.20600151494148,0.9277194518560764,1.7474384141110355,2.0,165.36139109432696,18.20573992047993,10.391725577888932,289.1160007297993
Pallars Jussà,2016,Olivera per a oliva d'oli,olive,olive,666.0,0.81,area_weighted,1.7483868456827891,2.941086035814368,16.0,266.5354838207343,22.54431103244392,10.613281082877965,135.12272084230003,2.6096698580787763,3.491487337081043,56.0,301.91797615977225,28.9559388427122,15.997510496011882,62.26826322349772,1.2716085621007711,2.6405271425688044,8.0,169.31352368193814,18.912905841616634,8.495081066572425,279.712104334498
Pallars Jussà,2017,Olivera per a oliva d'oli,olive,olive,699.0,0.95,area_weighted,2.014290044520912,3.463367803917864,21.0,278.23297817609955,24.58812362370232,12.04059184525718,112.42805767255008,2.7356724316133887,3.738202208700266,51.0,309.15201835832295,29.37233169143898,16.615880610009977,90.1821870152568,1.431823750961851,2.228349357699039,15.0,181.7428591966126,19.324844447036103,7.514464154554751,104.31940558497216
Pallars Jussà,2018,Olivera per a oliva d'oli,olive,olive,719.0,0.85,area_weighted,1.428012462988855,2.1848838094024083,10.0,239.78755041747627,21.7710663778986,11.182989374143284,303.6873892735924,2.290343113390122,3.2335706233133226,44.0,284.5109106538493,28.124741373208373,15.973160463447908,130.32160054464867,1.1781041678590998,2.21909618499198,9.0,170.06067734453032,18.52563606436913,8.58725060232728,350.0078002815306
Pallars Jussà,2019,Olivera per a oliva d'oli,olive,olive,694.0,0.87,area_weighted,2.0160177447645493,4.052518605712968,24.0,281.2488141250428,23.117378019320626,10.278672719421357,112.7263547184178,2.627987681665348,3.7607918216147582,53.0,302.394766629565,29.075537655727388,16.51454054849625,134.4166210368294,1.3393666700522249,2.524393222832991,21.0,181.83344484367288,18.6533965815895,7.9674614427274415,215.2638600940325
Pallars Jussà,2020,Olivera per a oliva d'oli,olive,olive,736.0,0.94,area_weighted,1.529980859023336,2.2986726219587013,10.0,246.0480710755465,22.376185598782,11.48985027989206,281.77059997144613,2.4254101100256893,3.4038638327336592,47.0,296.4693644234674,28.200550898051088,15.990285664088995,122.34361445056082,1.150411093991288,2.028795679217545,6.0,166.1230854668352,17.69272672963635,7.421685135413408,203.99532162879007
Pallars Jussà,2021,Olivera per a oliva d'oli,olive,olive,744.0,0.94,area_weighted,1.5638517757108432,2.4251121211804865,9.0,251.7789625355604,21.838839635266293,10.674585358222748,150.22873780923513,2.4598061253688805,3.622837325696164,45.0,297.8784625135075,28.002885448517368,15.857285834424514,113.73143454370154,1.1537988331645588,1.892984661145522,2.0,167.10521333370517,17.884578822556946,8.099818691948686,224.7680226894209
Pallars Jussà,2022,Olivera per a oliva d'oli,olive,olive,723.0,0.376,area_weighted,2.5485953393651943,4.383195609180109,46.0,308.350479228875,26.52351729130863,13.029755290389788,105.65843286296573,3.1007980638046435,4.418242595779155,57.0,320.84660019060885,30.810192254329827,17.24797085822573,140.38075544982357,1.2972951516211275,2.204338110891113,9.0,176.93094810787994,19.55139169575704,9.472933870257576,212.18441587322448
Pallars Jussà,2023,Olivera per a oliva d'oli,olive,olive,570.0,0.653,area_weighted,1.7808071277261066,2.76724056150099,17.0,255.8883173912287,22.973710789071617,11.600890744115148,207.12381897550023,2.8000098751101405,4.2829669501404,53.0,316.02301156824416,29.72205788676196,17.371233317092877,143.8399995053463,1.3249710084401845,2.451396302794429,19.0,181.2272193143924,19.66990727704377,9.755851561167251,195.26396259158665
Pallars Jussà,2024,Olivera per a oliva d'oli,olive,olive,566.0,0.9,area_weighted,1.5514468528354572,2.4947095606606355,13.0,254.98870176080047,21.622218502613624,10.853894378375028,192.868458022681,2.870193269487433,4.24444717098535,53.0,314.4073218798612,29.913737416326043,17.391862124473327,74.89017929413234,1.0528548400815838,2.0484186935977524,6.0,159.57446389460563,17.86224709495503,9.032970238969735,381.0959851932424
Pallars Sobirà,2019,Olivera per a oliva d'oli,olive,olive,1.0,0.86,centroid,1.1919440908445476,2.620304092899766,6.0,237.431530560766,16.764350594513893,5.592591446959185,161.21142863668504,1.6518596230923015,2.435025896236002,16.0,266.32448191302166,23.089225396362888,11.766687644571777,155.6642875791128,0.888640485041177,1.698519441669358,0.0,159.70395291277342,13.567699850372865,3.4018068705847955,229.0800008584878
Pallars Sobirà,2020,Olivera per a oliva d'oli,olive,olive,2.0,0.93,centroid,0.9316595499920912,1.4947452511188106,0.0,213.22808883871352,16.81557166928153,6.8851010753622885,308.0785728762192,1.4345258379709789,2.1246194579877744,8.0,258.9712761810848,21.89031934606317,10.98245613344256,150.82142881037933,0.768479700942248,1.3437842526768733,0.0,145.9574531018734,12.797000021462932,2.991458125092007,218.46714311705105
Pallars Sobirà,2021,Olivera per a oliva d'oli,olive,olive,1.0,0.93,centroid,0.8999743020413642,1.4591607761535188,0.0,213.9923705373492,15.72560463398348,5.647721987865032,194.18428678517893,1.4152852815086645,2.2655832148945083,6.0,257.2427069800241,21.472788389706963,10.765505123577933,133.13142748975326,0.7715345004987975,1.2985764844285328,0.0,149.23060480611662,12.933227615715778,3.669760836087763,247.1399979971881
Pallars Sobirà,2022,Olivera per a oliva d'oli,olive,olive,1.0,0.9,centroid,1.4753470163109543,2.5717493871602715,9.0,263.14859856878013,19.919485738070865,8.17764929742391,145.34000076672856,1.8962012866615376,2.829097025848317,25.0,278.7418830224446,24.53936438494566,12.362752761489256,176.9399997198156,0.932890417488612,1.542148783681117,0.0,161.8942757546902,15.095990028561026,5.365472795375685,235.12857094486907
Pallars Sobirà,2023,Olivera per a oliva d'oli,olive,olive,1.0,0.8,centroid,1.0222424845979277,1.7484001747390407,1.0,216.47456928661887,16.691404863487104,6.772141582122754,297.7314277301941,1.7312372911694736,2.6993846426902683,19.0,276.7011382579803,23.59190496629288,12.409123026061192,154.28285764823,0.9689183724541728,1.822058078845792,1.0,166.28520916189467,15.316669007784924,5.737100387405588,201.6899978321578
Pallars Sobirà,2024,Olivera per a oliva d'oli,olive,olive,1.0,0.8,centroid,0.9414043804334618,1.65048429950903,0.0,217.8282500846045,15.905743179499988,6.120204209053008,225.2571430565524,1.8390637069832765,2.844539683070954,25.0,277.67575720378335,24.08653485698087,12.375140155844996,112.24999982996712,0.7267649724761677,1.361553470117579,0.0,143.23920401505063,13.31986132850829,4.719666418437891,334.7771422455885
Pla d'Urgell,2016,Olivera per a oliva d'oli,olive,olive,32.0,0.75,area_weighted,2.6034168568231464,3.994859730304548,48.0,358.87521743774414,27.333343117508143,14.052298735944351,58.09999932721257,3.740356777919612,4.538286796226638,62.0,397.04076194763184,33.814951088215395,19.627822713561923,22.72999981790781,1.6073205783646234,3.770591608454843,25.0,228.3413372039795,22.293855306594985,11.736802861969297,199.0600009560585
Pla d'Urgell,2017,Olivera per a oliva d'oli,olive,olive,29.0,0.98,area_weighted,3.1244472980986435,4.982934450431513,54.0,380.0316541194916,29.80672778707781,15.857294913742765,59.11999911442399,3.6910036877961145,5.032136573333725,62.0,403.0682234764099,33.74563926944649,20.126294373560658,59.48999951593578,1.741038926971157,2.9560801439714526,35.0,248.1348291039467,22.46216645711439,10.32304218417053,65.82999951764941
Pla d'Urgell,2018,Olivera per a oliva d'oli,olive,olive,28.0,0.87,area_weighted,2.280435690675741,3.98756525130072,30.0,313.2713267803192,26.670095086642363,14.579157206423348,159.66000203043222,3.6200523614501625,5.034874421739899,60.0,375.2177839279175,33.71629120367029,20.231676000797307,111.29000061377884,1.5101563032452556,3.0645675935830115,32.0,223.4760833978653,21.920151800628293,11.724879878946462,251.85000203177333
Pla d'Urgell,2019,Olivera per a oliva d'oli,olive,olive,26.0,0.88,area_weighted,2.916348712377568,5.7146715688013,50.0,373.6977784633637,27.86755832546792,13.696204125448704,53.93999948352575,3.747051386547428,5.256946050763096,60.0,388.76828479766846,33.909728349272605,20.131961290930874,87.63000033609569,1.6757295740432443,3.131892746241598,35.0,253.1321231722832,22.02969414427098,11.416157016115934,185.3300041351468
Pla d'Urgell,2020,Olivera per a oliva d'oli,olive,olive,28.0,0.95,area_weighted,2.3776767914778847,3.5152561977038395,41.0,326.3220319747925,27.19494289898227,14.975130787205876,140.7899990528822,3.845907083512366,5.283011938893831,61.0,395.15607213974,33.87758890953595,20.136754027353504,74.82000024802983,1.5767648591209191,3.0427685191154192,25.0,245.40505695343012,21.467721327049137,10.926834144163664,109.00000098906456
Pla d'Urgell,2021,Olivera per a oliva d'oli,olive,olive,28.0,0.95,area_weighted,2.6337112651705348,4.423071984105522,47.0,351.0506749153137,27.45974342408473,14.99061370536674,64.64000076055527,3.5590156049677417,5.443746293368527,58.0,389.2318413257599,32.774808659724975,19.58705122918692,61.76999959908426,1.4874461659035545,2.50469654600825,19.0,226.12955570220947,21.28698113828283,11.29967477399282,159.61999859847128
Pla d'Urgell,2022,Olivera per a oliva d'oli,olive,olive,25.0,0.57,area_weighted,3.4618796433052763,5.614957932750127,55.0,396.0703151226044,30.980619448674894,16.70972741486341,47.109999399632215,4.034071843861364,5.416927236019652,61.0,400.1058902740479,34.81649960919573,20.796558340767064,136.87000109441578,1.6916117666599693,2.916260251829982,31.0,252.4954890012741,23.36000031271191,13.329184936681694,118.25999867357314
Pla d'Urgell,2023,Olivera per a oliva d'oli,olive,olive,27.0,0.475,area_weighted,2.4545957452270666,3.813480555350663,45.0,323.738440990448,27.389823650295032,15.251483466349065,124.0100006274879,3.854612906955109,5.7719555220568415,58.0,407.47341203689575,34.21677160941625,21.197555379577548,55.20999927073717,1.8237370126113213,3.51137583985834,37.0,271.9415944218636,23.55908894380737,13.396162301358036,87.73000159859657
Pla d'Urgell,2024,Olivera per a oliva d'oli,olive,olive,27.0,0.63,area_weighted,2.525094276273588,4.097292227735011,41.0,354.6170063018799,26.94460720562289,14.802943107102138,67.43999935872853,3.888445335977463,5.669868090659831,61.0,397.8038811683655,34.16869657948933,20.87189196680663,46.74999959021807,1.3252494353151327,2.654033886204968,18.0,226.03652626276016,20.972257714733725,12.26382064399196,264.35000227950513
Pla de l'Estany,2016,Olivera per a oliva d'oli,olive,olive,18.0,1.314,centroid,1.497974926692872,2.582101332813888,12.0,245.1857218146324,23.31871798155739,12.84287789766908,279.1900017205626,2.652432504533185,3.5694338529839755,55.0,314.46162581443787,30.306632306498884,18.55791675198464,92.3500002976507,1.3106510356373804,2.873959188873888,17.0,186.82442650198936,21.110368263328493,11.483912977281529,283.2799976505339
Pla de l'Estany,2017,Olivera per a oliva d'oli,olive,olive,24.0,1.075,centroid,1.938323312263132,3.300668924836448,26.0,281.9962031245232,26.117630905401537,14.867840025854916,148.00999945029616,2.1976432471873,3.285715770041284,37.0,294.58360278606415,29.21952923190211,19.05797286495088,87.87000061385334,1.1763187969435995,1.773778199847914,1.0,174.31774070858955,20.29138227190292,9.971933654114464,203.9500010386109
Pla de l'Estany,2018,Olivera per a oliva d'oli,olive,olive,24.0,1.314,centroid,1.7141677966591025,2.8294479650177378,19.0,261.9114017486572,24.57799932761272,14.180024844310346,203.0600015353412,2.642063973488033,3.7984419604513606,52.0,299.570946097374,30.874385267688403,19.65436115880168,180.4499987792224,1.1546178107019622,2.259589644655927,10.0,180.9552752673626,20.798567317082355,11.841417014991864,406.5799995679408
Pla de l'Estany,2019,Olivera per a oliva d'oli,olive,olive,23.0,1.314,centroid,1.837720671099524,3.7336022276187975,18.0,279.886456489563,24.220225750032032,12.60572129546621,173.68999976292253,2.539832723417113,3.412575914048497,52.0,305.1943609714508,30.617322417228465,19.72294030958609,104.52000187709928,1.2112434223278965,2.3817912545301825,11.0,182.31264716386795,20.662677236703743,11.030984497070335,426.1300042495132
Pla de l'Estany,2020,Olivera per a oliva d'oli,olive,olive,25.0,1.577,centroid,1.4529582672754755,2.3131856308786607,7.0,241.5472755432129,23.7578106489338,13.757190541752072,262.9299998283386,2.2232576310981105,3.2248789970543674,44.0,289.5228499174118,29.42978820800784,18.8362513388357,161.50999829731882,1.1185638917708556,2.09671767642976,5.0,175.25807324051857,19.976141055599697,10.255800955636184,347.78000273928046
Pla de l'Estany,2021,Olivera per a oliva d'oli,olive,olive,26.0,1.577,centroid,1.6003120661699546,2.8156669296632555,15.0,251.26103913784027,23.91226511470609,13.727781602202892,219.4800013937056,2.1747608739237254,3.343992069898845,36.0,279.5557996034622,28.72162633096021,18.42841319422569,130.1599992532283,1.184180709373889,2.027494931923409,3.0,184.9522469043732,20.306530895861968,11.253156322437352,295.7599978316576
Pla de l'Estany,2022,Olivera per a oliva d'oli,olive,olive,17.0,1.5,centroid,2.188631648168791,3.456665359151309,35.0,307.69502514600754,27.315818061203267,15.5237475786053,109.1799987051636,2.879417856955362,3.9607010174325903,58.0,318.5828546285629,31.90897325085057,20.111807595529875,122.30999943055212,1.4441365066999157,2.562561587319876,17.0,199.6603784263134,22.62994210379466,12.728573239504655,177.57999967597425
Pla de l'Estany,2023,Olivera per a oliva d'oli,olive,olive,15.0,0.7,centroid,1.883168123497437,2.9522304645100133,22.0,275.7863930463791,25.36051805840165,14.360860505651278,199.32999945431948,2.594276330005335,4.3000085464659135,51.0,308.05977034568787,30.766628437657523,19.99963876047444,178.79000038467348,1.4130442422270189,2.3199375662634827,12.0,206.7830662727356,22.553093979384894,12.71286423232531,190.3499997127801
Pla de l'Estany,2024,Olivera per a oliva d'oli,olive,olive,12.0,1.596,centroid,1.4415897583407788,2.336205519011288,10.0,243.95479917526245,23.09059533291178,13.434376100633989,333.7300018891692,2.803117280346937,4.097866089716399,57.0,320.63080072402954,31.43194043559414,20.00582078503026,69.09999893046916,1.100310032131496,2.250242727853704,7.0,178.95684924721718,20.54059971400672,12.398534686748818,286.72999815642834
Priorat,2016,Olivera per a oliva d'oli,olive,olive,1717.0,1.5,area_weighted,2.0438590653801585,3.031928323611073,35.0,336.94901622435543,24.858858227601665,13.42720979026782,45.19786226544817,2.866695951333258,3.611930919985525,59.0,377.47905282758177,30.8613670186759,18.649565037937226,14.88675493279604,1.3358276531383055,3.034246824128745,13.0,221.3823316635264,21.14517674176911,11.89519839554618,194.36615642625893
Priorat,2017,Olivera per a oliva d'oli,olive,olive,1715.0,1.315,area_weighted,2.261958790943098,3.403679836317431,39.0,348.48671545791075,26.59034238739987,14.670308497114052,57.86625902377117,2.653396141983357,3.6217924905556025,58.0,366.82918967390543,30.444167975044262,19.1129292783714,42.57040925368764,1.5220828348177582,2.5708121581641885,22.0,255.0986235316084,21.489175826861736,10.715286371810082,56.36176646481376
Priorat,2018,Olivera per a oliva d'oli,olive,olive,1642.0,0.845,area_weighted,1.8786556332761928,3.286099218143454,20.0,307.5465692238726,24.5871819742007,13.946865101961004,131.06667132758938,2.9050849738682576,4.013020000910767,57.0,366.86765921498585,31.38280216974632,19.43878304665441,74.56222264982334,1.2716902865116475,2.6859443330496497,18.0,217.57121324032525,20.768728397823136,11.81780004063986,267.3060711040329
Priorat,2019,Olivera per a oliva d'oli,olive,olive,1502.0,1.635,area_weighted,2.171686879526104,3.903798894279672,37.0,344.35998382438135,24.891063102497466,12.739084986423432,63.74235566803184,2.85152004156516,3.8794936585985615,57.0,370.0651595479795,31.03819598116697,19.098031426026264,72.70761930757503,1.4567473584543953,2.681533530984705,25.0,253.13255574904773,21.078752948633845,11.812817473185063,178.4544693088534
Priorat,2020,Olivera per a oliva d'oli,olive,olive,1400.0,1.025,area_weighted,1.7713361664105494,2.612642533069316,20.0,301.16650366401086,24.43776667983106,14.105970405384442,122.72902130535036,2.838437588825226,3.663703745920794,57.0,378.4292478567816,30.680382708809315,18.929977381130023,40.88933835449242,1.4078481997923733,2.5497005690479626,16.0,244.98513358015936,20.76220244071596,11.182980121760062,91.8768804127234
Priorat,2021,Olivera per a oliva d'oli,olive,olive,1323.0,1.308,area_weighted,2.043546667107902,3.365820328814206,30.0,322.20739155399224,24.822263178544954,14.069531376688827,49.93304750798543,2.6541053731914026,3.8118954728376098,53.0,359.6499800063272,29.72209664464692,18.60983549171707,52.155569906926914,1.2012824746992965,1.9613726762550268,3.0,218.9817022509192,19.87809495452252,11.39176768607019,211.0556449446007
Priorat,2022,Olivera per a oliva d'oli,olive,olive,1241.0,0.338,area_weighted,2.4436009858606287,3.9604207042636497,43.0,356.36961502480807,27.24241843882868,15.284373094592604,61.04466674020245,3.004277550820377,4.10383419857637,58.0,378.7192719053004,31.676810036008405,19.739063983411416,129.41571858301026,1.4020409836039474,2.441482784268626,16.0,239.9498514417292,22.12003394915677,13.561203887838724,108.34337568145746
Priorat,2023,Olivera per a oliva d'oli,olive,olive,883.0,0.644,area_weighted,1.964505039828805,3.1155227260560427,24.0,315.14761174001103,24.99666492941464,14.436850537110397,130.10048783540915,2.873444514606892,4.313699355699126,54.0,385.1547205206388,31.05957304465405,20.183064910046667,26.10745672543232,1.475723030624701,2.3591480111206016,14.0,256.5916194576416,22.318170190742308,13.380128957025557,93.6713983229056
Priorat,2024,Olivera per a oliva d'oli,olive,olive,909.0,0.337,area_weighted,2.01828827693652,2.966575046067771,29.0,334.5637894478478,24.736869663301217,14.042566195777404,63.77782228909745,2.8234932080194404,3.982873418509616,55.0,376.3800017985095,30.89643941393094,19.67230154859043,61.60939456089394,1.108332339986024,2.2406190665684216,8.0,216.4985205899735,19.970558768162554,12.444430745094852,345.09835627677523
Ribera d'Ebre,2016,Olivera per a oliva d'oli,olive,olive,5489.0,1.3,area_weighted,2.243864626674725,3.35888738494866,42.0,348.9910872233808,26.15109100451753,14.47648151082369,47.014096482627416,3.15178606348467,4.014258751966634,61.0,390.0268429024064,32.17623617482256,19.646048773809053,14.469345905408204,1.4846980398845486,3.36607358687136,17.0,233.37989150606705,22.24693573458346,12.918970246846596,197.49122077879383
