year,comarca,crop_catalan,crop_en,crop_group,pheno_key,seca_ha,seca_kg_ha,yield_tha,regadiu_ha,regadiu_kg_ha,yield_irrig_tha
2020,Urgell,Noguera,Walnut,nut,walnut,4.0,1480.0,1.48,27.0,4010.0,4.01
2020,Urgell,Avellaner,Hazelnut,nut,hazelnut,0.0,0.0,,2.0,1970.0,1.97
2020,Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,848.0,4270.0,4.27,469.0,9280.0,9.28
2020,Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,2766.0,930.0,0.93,366.0,3620.0,3.62
2020,Vallès Occidental,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,23800.0,23.8
2020,Vallès Occidental,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,19200.0,19.2
2020,Vallès Occidental,Albercoquer,Apricot,stone_fruit,apricot,1.0,5900.0,5.9,2.0,16100.0,16.1
2020,Vallès Occidental,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,1.0,2000.0,2.0,11.0,3500.0,3.5
2020,Vallès Occidental,Presseguer,Peach,stone_fruit,stone_fruit,5.0,7600.0,7.6,7.0,13300.0,13.3
2020,Vallès Occidental,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,10000.0,10.0
2020,Vallès Occidental,Ametller,Almond,nut,almond,13.0,700.0,0.7,0.0,0.0,
2020,Vallès Occidental,Noguera,Walnut,nut,walnut,5.0,700.0,0.7,0.0,0.0,
2020,Vallès Occidental,Avellaner,Hazelnut,nut,hazelnut,5.0,400.0,0.4,2.0,1100.0,1.1
2020,Vallès Occidental,Caqui,Persimmon,other,other,0.0,0.0,,1.0,11800.0,11.8
2020,Vallès Occidental,Vinya de raïm per a vi,Wine grape,vine,vine,25.0,680.0,0.68,1.0,3210.0,3.21
2020,Vallès Occidental,Olivera per a oliva d'oli,Oil olive,olive,olive,183.0,1700.0,1.7,7.0,2530.0,2.53
2020,Vallès Oriental,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,2.0,3500.0,3.5
2020,Vallès Oriental,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,3.0,13400.0,13.4
2020,Vallès Oriental,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,1.0,13200.0,13.2
2020,Vallès Oriental,Ametller,Almond,nut,almond,8.0,600.0,0.6,0.0,0.0,
2020,Vallès Oriental,Noguera,Walnut,nut,walnut,0.0,0.0,,1.0,2700.0,2.7
2020,Vallès Oriental,Avellaner,Hazelnut,nut,hazelnut,36.0,600.0,0.6,22.0,1000.0,1.0
2020,Vallès Oriental,Vinya de raïm per a vi,Wine grape,vine,vine,144.0,1604.0,1.604,0.0,0.0,
2020,Vallès Oriental,Olivera per a oliva d'oli,Oil olive,olive,olive,181.0,1810.0,1.81,18.0,3070.0,3.07
2021,Alt Camp,Pomera,Apple,pome_fruit,pome_fruit,2.0,8250.0,8.25,5.0,23000.0,23.0
2021,Alt Camp,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,1.0,5200.0,5.2
2021,Alt Camp,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,2.0,2000.0,2.0,59.0,6958.0,6.958
2021,Alt Camp,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,1.0,13000.0,13.0
2021,Alt Camp,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,1.0,14000.0,14.0
2021,Alt Camp,Magraner,Pomegranate,other,other,2.0,5000.0,5.0,2.0,10000.0,10.0
2021,Alt Camp,Ametller,Almond,nut,almond,1426.0,400.0,0.4,247.0,2087.0,2.087
2021,Alt Camp,Noguera,Walnut,nut,walnut,13.0,800.0,0.8,29.0,2200.0,2.2
2021,Alt Camp,Avellaner,Hazelnut,nut,hazelnut,150.0,250.0,0.25,1675.0,800.0,0.8
2021,Alt Camp,Caqui,Persimmon,other,other,0.0,0.0,,9.0,12000.0,12.0
2021,Alt Camp,Vinya de raïm per a vi,Wine grape,vine,vine,6258.0,6307.0,6.307,23.0,7956.0,7.956
2021,Alt Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,1303.0,1640.0,1.64,382.0,3488.0,3.488
2021,Alt Empordà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1172.0,45360.0,45.36
2021,Alt Empordà,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,3.0,18012.0,18.012
2021,Alt Empordà,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,26.0,6000.0,6.0
2021,Alt Empordà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,91.0,3360.0,3.36
2021,Alt Empordà,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,23.0,25403.0,25.403
2021,Alt Empordà,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,3.0,26800.0,26.8
2021,Alt Empordà,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,3.0,8000.0,8.0
2021,Alt Empordà,Magraner,Pomegranate,other,other,1.0,10000.0,10.0,0.0,0.0,
2021,Alt Empordà,Ametller,Almond,nut,almond,3.0,500.0,0.5,4.0,800.0,0.8
2021,Alt Empordà,Noguera,Walnut,nut,walnut,6.0,700.0,0.7,75.0,1700.0,1.7
2021,Alt Empordà,Caqui,Persimmon,other,other,0.0,0.0,,2.0,20000.0,20.0
2021,Alt Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,1737.0,4065.0,4.065,60.0,6000.0,6.0
2021,Alt Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,2171.0,700.0,0.7,173.0,1300.0,1.3
2021,Alt Penedès,Pomera,Apple,pome_fruit,pome_fruit,2.0,7800.0,7.8,10.0,19600.0,19.6
2021,Alt Penedès,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,2.0,12900.0,12.9
2021,Alt Penedès,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,11.0,14400.0,14.4
2021,Alt Penedès,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,3.0,2600.0,2.6,41.0,4200.0,4.2
2021,Alt Penedès,Presseguer,Peach,stone_fruit,stone_fruit,37.0,6000.0,6.0,159.0,10700.0,10.7
2021,Alt Penedès,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,10.0,11100.0,11.1
2021,Alt Penedès,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,15.0,8900.0,8.9
2021,Alt Penedès,Ametller,Almond,nut,almond,54.0,550.0,0.55,7.0,1300.0,1.3
2021,Alt Penedès,Noguera,Walnut,nut,walnut,2.0,1000.0,1.0,0.0,0.0,
2021,Alt Penedès,Avellaner,Hazelnut,nut,hazelnut,0.0,0.0,,1.0,1600.0,1.6
2021,Alt Penedès,Caqui,Persimmon,other,other,1.0,4100.0,4.1,2.0,13500.0,13.5
2021,Alt Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,17291.0,8739.0,8.739,16.0,17500.0,17.5
2021,Alt Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,648.0,1000.0,1.0,79.0,2100.0,2.1
2021,Alt Urgell,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,18.0,31253.0,31.253
2021,Alt Urgell,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,2.0,14985.0,14.985
2021,Alt Urgell,Ametller,Almond,nut,almond,7.0,510.0,0.51,0.0,0.0,
2021,Alt Urgell,Noguera,Walnut,nut,walnut,1.0,1420.0,1.42,0.0,0.0,
2021,Alt Urgell,Vinya de raïm per a vi,Wine grape,vine,vine,11.0,3700.0,3.7,0.0,0.0,
2021,Alt Urgell,Olivera per a oliva d'oli,Oil olive,olive,olive,47.0,910.0,0.91,4.0,3100.0,3.1
2021,Alta Ribagorça,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,11.0,34893.0,34.893
2021,Anoia,Pomera,Apple,pome_fruit,pome_fruit,1.0,10000.0,10.0,3.0,23900.0,23.9
2021,Anoia,Perera,Pear,pome_fruit,pome_fruit,1.0,6900.0,6.9,2.0,16500.0,16.5
2021,Anoia,Albercoquer,Apricot,stone_fruit,apricot,1.0,7900.0,7.9,2.0,14400.0,14.4
2021,Anoia,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,1.0,2600.0,2.6,13.0,4200.0,4.2
2021,Anoia,Presseguer,Peach,stone_fruit,stone_fruit,4.0,5300.0,5.3,75.0,9000.0,9.0
2021,Anoia,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,2.0,12100.0,12.1
2021,Anoia,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,8800.0,8.8
2021,Anoia,Ametller,Almond,nut,almond,351.0,400.0,0.4,3.0,1000.0,1.0
2021,Anoia,Noguera,Walnut,nut,walnut,25.0,500.0,0.5,2.0,2300.0,2.3
2021,Anoia,Avellaner,Hazelnut,nut,hazelnut,3.0,500.0,0.5,0.0,0.0,
2021,Anoia,Vinya de raïm per a vi,Wine grape,vine,vine,2102.0,5298.0,5.298,3.0,14900.0,14.9
2021,Anoia,Olivera per a oliva d'oli,Oil olive,olive,olive,530.0,1000.0,1.0,25.0,2400.0,2.4
2021,Aran,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,25463.0,25.463
2021,Aran,Vinya de raïm per a vi,Wine grape,vine,vine,1.0,3300.0,3.3,0.0,0.0,
2021,Bages,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,2.0,24600.0,24.6
2021,Bages,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,2.0,14000.0,14.0
2021,Bages,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,5.0,4000.0,4.0
2021,Bages,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,8.0,12200.0,12.2
2021,Bages,Pruner,Plum,stone_fruit,stone_fruit,1.0,5700.0,5.7,1.0,8500.0,8.5
2021,Bages,Ametller,Almond,nut,almond,96.0,550.0,0.55,6.0,1200.0,1.2
2021,Bages,Noguera,Walnut,nut,walnut,5.0,600.0,0.6,11.0,2500.0,2.5
2021,Bages,Vinya de raïm per a vi,Wine grape,vine,vine,391.0,3392.0,3.392,30.0,10700.0,10.7
2021,Bages,Olivera per a oliva d'oli,Oil olive,olive,olive,189.0,900.0,0.9,39.0,2700.0,2.7
2021,Baix Camp,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,14.0,29400.0,29.4
2021,Baix Camp,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,7500.0,7.5
2021,Baix Camp,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,15.0,5700.0,5.7
2021,Baix Camp,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,1.0,2000.0,2.0,14.0,6958.0,6.958
2021,Baix Camp,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,53.0,13500.0,13.5
2021,Baix Camp,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,1.0,14000.0,14.0
2021,Baix Camp,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,15.0,14000.0,14.0
2021,Baix Camp,Magraner,Pomegranate,other,other,3.0,5000.0,5.0,2.0,10000.0,10.0
2021,Baix Camp,Ametller,Almond,nut,almond,537.0,400.0,0.4,465.0,2087.0,2.087
2021,Baix Camp,Noguera,Walnut,nut,walnut,3.0,800.0,0.8,20.0,2200.0,2.2
2021,Baix Camp,Avellaner,Hazelnut,nut,hazelnut,1456.0,250.0,0.25,3527.0,800.0,0.8
2021,Baix Camp,Vinya de raïm per a vi,Wine grape,vine,vine,215.0,5948.0,5.948,6.0,7916.0,7.916
2021,Baix Camp,Olivera per a oliva d'oli,Oil olive,olive,olive,2504.0,1720.0,1.72,3892.0,3920.0,3.92
2021,Baix Ebre,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,23000.0,23.0
2021,Baix Ebre,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,15.0,7500.0,7.5
2021,Baix Ebre,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,14.0,5700.0,5.7
2021,Baix Ebre,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,2.0,2000.0,2.0,58.0,6958.0,6.958
2021,Baix Ebre,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,95.0,14100.0,14.1
2021,Baix Ebre,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,18.0,14000.0,14.0
2021,Baix Ebre,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,4.0,14000.0,14.0
2021,Baix Ebre,Magraner,Pomegranate,other,other,0.0,0.0,,1.0,10000.0,10.0
2021,Baix Ebre,Ametller,Almond,nut,almond,981.0,400.0,0.4,327.0,2087.0,2.087
2021,Baix Ebre,Noguera,Walnut,nut,walnut,0.0,0.0,,4.0,2200.0,2.2
2021,Baix Ebre,Caqui,Persimmon,other,other,0.0,0.0,,3.0,12000.0,12.0
2021,Baix Ebre,Vinya de raïm per a vi,Wine grape,vine,vine,22.0,8187.0,8.187,13.0,9239.0,9.239
2021,Baix Ebre,Olivera per a oliva d'oli,Oil olive,olive,olive,17266.0,1714.0,1.714,1385.0,2520.0,2.52
2021,Baix Empordà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,987.0,45362.0,45.362
2021,Baix Empordà,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,8.0,18012.0,18.012
2021,Baix Empordà,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,5.0,6000.0,6.0
2021,Baix Empordà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,2.0,3352.0,3.352
2021,Baix Empordà,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,23.0,25403.0,25.403
2021,Baix Empordà,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,2.0,26800.0,26.8
2021,Baix Empordà,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,8000.0,8.0
2021,Baix Empordà,Ametller,Almond,nut,almond,1.0,550.0,0.55,1.0,1900.0,1.9
2021,Baix Empordà,Noguera,Walnut,nut,walnut,0.0,0.0,,4.0,2000.0,2.0
2021,Baix Empordà,Vinya de raïm per a vi,Wine grape,vine,vine,253.0,3955.0,3.955,11.0,6000.0,6.0
2021,Baix Empordà,Olivera per a oliva d'oli,Oil olive,olive,olive,539.0,900.0,0.9,27.0,1500.0,1.5
2021,Baix Llobregat,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,14.0,28000.0,28.0
2021,Baix Llobregat,Perera,Pear,pome_fruit,pome_fruit,1.0,8400.0,8.4,15.0,16200.0,16.2
2021,Baix Llobregat,Albercoquer,Apricot,stone_fruit,apricot,1.0,7100.0,7.1,9.0,12900.0,12.9
2021,Baix Llobregat,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,26.0,2000.0,2.0,113.0,2825.0,2.825
2021,Baix Llobregat,Presseguer,Peach,stone_fruit,stone_fruit,6.0,8000.0,8.0,78.0,12100.0,12.1
2021,Baix Llobregat,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,3.0,12800.0,12.8
2021,Baix Llobregat,Pruner,Plum,stone_fruit,stone_fruit,3.0,5800.0,5.8,37.0,8700.0,8.7
2021,Baix Llobregat,Ametller,Almond,nut,almond,17.0,550.0,0.55,0.0,0.0,
2021,Baix Llobregat,Caqui,Persimmon,other,other,2.0,3900.0,3.9,2.0,11400.0,11.4
2021,Baix Llobregat,Vinya de raïm per a vi,Wine grape,vine,vine,273.0,4839.0,4.839,1.0,17000.0,17.0
2021,Baix Llobregat,Olivera per a oliva d'oli,Oil olive,olive,olive,433.0,1200.0,1.2,38.0,2900.0,2.9
2021,Baix Penedès,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,5.0,23000.0,23.0
2021,Baix Penedès,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,7.0,6958.0,6.958
2021,Baix Penedès,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,19.0,13500.0,13.5
2021,Baix Penedès,Ametller,Almond,nut,almond,197.0,400.0,0.4,36.0,2087.0,2.087
2021,Baix Penedès,Vinya de raïm per a vi,Wine grape,vine,vine,3569.0,10344.0,10.344,36.0,11393.0,11.393
2021,Baix Penedès,Olivera per a oliva d'oli,Oil olive,olive,olive,1106.0,1668.0,1.668,111.0,3216.0,3.216
2021,Barcelonès,Vinya de raïm per a vi,Wine grape,vine,vine,3.0,3383.0,3.383,0.0,0.0,
2021,Berguedà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,22500.0,22.5
2021,Berguedà,Noguera,Walnut,nut,walnut,1.0,900.0,0.9,0.0,0.0,
2021,Cerdanya,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,7.0,45363.0,45.363
2021,Cerdanya,Vinya de raïm per a vi,Wine grape,vine,vine,8.0,3601.0,3.601,0.0,0.0,
2021,Conca de Barberà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,2.0,20000.0,20.0
2021,Conca de Barberà,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,1.0,5500.0,5.5
2021,Conca de Barberà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,1.0,2000.0,2.0,27.0,6958.0,6.958
2021,Conca de Barberà,Ametller,Almond,nut,almond,676.0,300.0,0.3,14.0,2087.0,2.087
2021,Conca de Barberà,Noguera,Walnut,nut,walnut,11.0,800.0,0.8,31.0,2200.0,2.2
2021,Conca de Barberà,Avellaner,Hazelnut,nut,hazelnut,327.0,250.0,0.25,56.0,800.0,0.8
2021,Conca de Barberà,Caqui,Persimmon,other,other,3.0,6000.0,6.0,0.0,0.0,
2021,Conca de Barberà,Vinya de raïm per a vi,Wine grape,vine,vine,4010.0,10578.0,10.578,28.0,13007.0,13.007
2021,Conca de Barberà,Olivera per a oliva d'oli,Oil olive,olive,olive,868.0,1314.0,1.314,36.0,2760.0,2.76
2021,Garraf,Pomera,Apple,pome_fruit,pome_fruit,1.0,12900.0,12.9,1.0,24600.0,24.6
2021,Garraf,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,17000.0,17.0
2021,Garraf,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,3.0,14500.0,14.5
2021,Garraf,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,2.0,4000.0,4.0
2021,Garraf,Presseguer,Peach,stone_fruit,stone_fruit,2.0,7600.0,7.6,3.0,13600.0,13.6
2021,Garraf,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,8500.0,8.5
2021,Garraf,Ametller,Almond,nut,almond,4.0,550.0,0.55,0.0,0.0,
2021,Garraf,Vinya de raïm per a vi,Wine grape,vine,vine,854.0,7940.0,7.94,0.0,0.0,
2021,Garraf,Olivera per a oliva d'oli,Oil olive,olive,olive,58.0,900.0,0.9,3.0,2400.0,2.4
2021,Garrigues,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,427.0,29082.0,29.082
2021,Garrigues,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,531.0,12851.0,12.851
2021,Garrigues,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,61.0,3171.0,3.171
2021,Garrigues,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,30.0,3910.0,3.91
2021,Garrigues,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,153.0,20200.0,20.2
2021,Garrigues,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,173.0,17560.0,17.56
2021,Garrigues,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,46.0,15150.0,15.15
2021,Garrigues,Magraner,Pomegranate,other,other,1.0,8960.0,8.96,1.0,16090.0,16.09
2021,Garrigues,Ametller,Almond,nut,almond,4531.0,410.0,0.41,1308.0,1080.0,1.08
2021,Garrigues,Noguera,Walnut,nut,walnut,16.0,1380.0,1.38,15.0,3960.0,3.96
2021,Garrigues,Avellaner,Hazelnut,nut,hazelnut,3.0,502.0,0.502,1.0,1513.0,1.513
2021,Garrigues,Caqui,Persimmon,other,other,0.0,0.0,,3.0,25660.0,25.66
2021,Garrigues,Vinya de raïm per a vi,Wine grape,vine,vine,385.0,5500.0,5.5,207.0,9750.0,9.75
2021,Garrigues,Olivera per a oliva d'oli,Oil olive,olive,olive,14099.0,830.0,0.83,6063.0,3041.0,3.041
2021,Garrotxa,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,1.0,6000.0,6.0
2021,Garrotxa,Noguera,Walnut,nut,walnut,4.0,500.0,0.5,0.0,0.0,
2021,Garrotxa,Vinya de raïm per a vi,Wine grape,vine,vine,4.0,3675.0,3.675,0.0,0.0,
2021,Garrotxa,Olivera per a oliva d'oli,Oil olive,olive,olive,5.0,1200.0,1.2,0.0,0.0,
2021,Gironès,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,49.0,45363.0,45.363
2021,Gironès,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,106.0,18012.0,18.012
2021,Gironès,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,4.0,25404.0,25.404
2021,Gironès,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,8000.0,8.0
2021,Gironès,Noguera,Walnut,nut,walnut,2.0,350.0,0.35,12.0,600.0,0.6
2021,Gironès,Avellaner,Hazelnut,nut,hazelnut,49.0,700.0,0.7,60.0,910.0,0.91
2021,Gironès,Vinya de raïm per a vi,Wine grape,vine,vine,37.0,3680.0,3.68,0.0,0.0,
2021,Gironès,Olivera per a oliva d'oli,Oil olive,olive,olive,39.0,1300.0,1.3,10.0,1450.0,1.45
2021,Maresme,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,1.0,26700.0,26.7
2021,Maresme,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,17300.0,17.3
2021,Maresme,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,5.0,2500.0,2.5,2.0,4000.0,4.0
2021,Maresme,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,1.0,13600.0,13.6
2021,Maresme,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,1.0,8300.0,8.3
2021,Maresme,Ametller,Almond,nut,almond,1.0,550.0,0.55,2.0,1000.0,1.0
2021,Maresme,Vinya de raïm per a vi,Wine grape,vine,vine,150.0,2320.0,2.32,42.0,3000.0,3.0
2021,Maresme,Olivera per a oliva d'oli,Oil olive,olive,olive,5.0,1500.0,1.5,11.0,3000.0,3.0
2021,Moianès,Ametller,Almond,nut,almond,5.0,300.0,0.3,0.0,0.0,
2021,Moianès,Noguera,Walnut,nut,walnut,0.0,0.0,,13.0,2500.0,2.5
2021,Moianès,Vinya de raïm per a vi,Wine grape,vine,vine,11.0,1790.0,1.79,0.0,0.0,
2021,Moianès,Olivera per a oliva d'oli,Oil olive,olive,olive,6.0,500.0,0.5,0.0,0.0,
2021,Montsià,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,3.0,23000.0,23.0
2021,Montsià,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,2.0,7500.0,7.5
2021,Montsià,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,10.0,5700.0,5.7
2021,Montsià,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,1.0,2000.0,2.0,24.0,6958.0,6.958
2021,Montsià,Presseguer,Peach,stone_fruit,stone_fruit,2.0,6000.0,6.0,49.0,13500.0,13.5
2021,Montsià,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,8.0,14000.0,14.0
2021,Montsià,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,2.0,14000.0,14.0
2021,Montsià,Magraner,Pomegranate,other,other,2.0,5000.0,5.0,35.0,10000.0,10.0
2021,Montsià,Ametller,Almond,nut,almond,333.0,400.0,0.4,199.0,2087.0,2.087
2021,Montsià,Noguera,Walnut,nut,walnut,1.0,800.0,0.8,3.0,2200.0,2.2
2021,Montsià,Caqui,Persimmon,other,other,0.0,0.0,,2.0,12000.0,12.0
2021,Montsià,Vinya de raïm per a vi,Wine grape,vine,vine,5.0,8182.0,8.182,2.0,9239.0,9.239
2021,Montsià,Olivera per a oliva d'oli,Oil olive,olive,olive,14006.0,1539.0,1.539,1087.0,2760.0,2.76
2021,Noguera,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,672.0,32777.0,32.777
2021,Noguera,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1056.0,15088.0,15.088
2021,Noguera,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,40.0,1305.0,1.305
2021,Noguera,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,26.0,3945.0,3.945
2021,Noguera,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,584.0,20970.0,20.97
2021,Noguera,Nectariner,Nectarine,stone_fruit,stone_fruit,0.0,0.0,,544.0,16360.0,16.36
2021,Noguera,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,5.0,15000.0,15.0
2021,Noguera,Ametller,Almond,nut,almond,1018.0,600.0,0.6,423.0,1460.0,1.46
2021,Noguera,Noguera,Walnut,nut,walnut,12.0,1560.0,1.56,39.0,4010.0,4.01
2021,Noguera,Caqui,Persimmon,other,other,0.0,0.0,,1.0,25580.0,25.58
2021,Noguera,Vinya de raïm per a vi,Wine grape,vine,vine,101.0,4200.0,4.2,216.0,8400.0,8.4
2021,Noguera,Olivera per a oliva d'oli,Oil olive,olive,olive,1213.0,860.0,0.86,291.0,3040.0,3.04
2021,Osona,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,1.0,14000.0,14.0
2021,Osona,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,1.0,2500.0,2.5
2021,Osona,Noguera,Walnut,nut,walnut,24.0,1900.0,1.9,9.0,3100.0,3.1
2021,Osona,Vinya de raïm per a vi,Wine grape,vine,vine,4.0,2600.0,2.6,3.0,0.0,
2021,Osona,Olivera per a oliva d'oli,Oil olive,olive,olive,2.0,1300.0,1.3,0.0,0.0,
2021,Pallars Jussà,Pomera,Apple,pome_fruit,pome_fruit,0.0,0.0,,4.0,21535.0,21.535
2021,Pallars Jussà,Perera,Pear,pome_fruit,pome_fruit,0.0,0.0,,1.0,14985.0,14.985
2021,Pallars Jussà,Albercoquer,Apricot,stone_fruit,apricot,0.0,0.0,,1.0,5906.0,5.906
2021,Pallars Jussà,Cirerer i guinder,Cherry and sour cherry,stone_fruit,cherry,0.0,0.0,,4.0,3542.0,3.542
2021,Pallars Jussà,Presseguer,Peach,stone_fruit,stone_fruit,0.0,0.0,,3.0,19780.0,19.78
2021,Pallars Jussà,Pruner,Plum,stone_fruit,stone_fruit,0.0,0.0,,1.0,14850.0,14.85
2021,Pallars Jussà,Ametller,Almond,nut,almond,1303.0,400.0,0.4,46.0,1170.0,1.17
2021,Pallars Jussà,Noguera,Walnut,nut,walnut,45.0,1430.0,1.43,16.0,4000.0,4.0
2021,Pallars Jussà,Vinya de raïm per a vi,Wine grape,vine,vine,213.0,4155.0,4.155,48.0,8400.0,8.4
2021,Pallars Jussà,Olivera per a oliva d'oli,Oil olive,olive,olive,744.0,940.0,0.94,14.0,3280.0,3.28
