doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
158,-0.003612821376603242,-0.0025007282989446098,-0.000675138610518766,-0.0006880549623366177,-0.002024395594940493,0.0007847266473332638
159,-0.005394975689118653,-0.004788884245821704,-0.005392225642606869,-0.0006736634719435651,-0.002001718000877002,0.000778785251973645
160,0.0013476387562709512,0.0031804024220610364,0.001807818770615973,-0.0006594291690210515,-0.0019790170080813034,0.0007720624920458419
161,0.009187514018480298,0.0134362836828521,0.019193972147553574,-0.0006456093355458574,-0.00195649004383749,0.0007619749088517032
162,-0.0023461443532354718,0.0001362799022147113,0.0076339438835082195,-0.0006321615448885852,-0.0019351833700591082,0.0007569251660550473
163,-0.001000569858055827,0.0012703889983137033,0.006132354844729411,-0.000617560328753544,-0.0019091546214941618,0.0007502873221200542
164,0.002243159737020189,0.005781345655891374,0.014730143574755663,-0.0006046296189546359,-0.001884779944871556,0.000745072270875266
165,0.0022211545037478363,0.00596029103656703,0.014767269157314297,-0.0005906448442241912,-0.001865717788520364,0.0007382316944251436
166,-0.0025280184277210807,0.0010871537435921412,0.012802123494302157,-0.0005779620319951594,-0.00184473597392484,0.0007318124226448652
167,-0.013279821178642258,-0.013147517825112297,-0.011600213607334313,-0.0005657913787060327,-0.0018239128073576749,0.0007274338647811503
168,-0.015169245463996606,-0.01585499999073143,-0.01881056762591533,-0.0005542843358611364,-0.0018016693696756919,0.0007208169660159655
169,-0.010245706522354573,-0.010062813690677935,-0.010468755064975702,-0.0005408323500463521,-0.001779603773760265,0.0007201878107828723
170,-0.0004538689618736032,0.0006779217340942038,-0.002284330019386231,-0.000527555984063336,-0.0017601594334649337,0.00071487594611896
171,0.005048854933021776,0.008097500562175305,0.010733729722379567,-0.0005156413004563578,-0.0017366586862177925,0.0007152995508851334
172,-0.0018355503211672697,-0.00031900701027718194,0.0012182875899617255,-0.0005020079937578851,-0.0017092298072672457,0.0007135519432745522
173,0.008858543804845319,0.01245408327255844,0.014846007240763983,-0.0004876594099116644,-0.0016872625739552459,0.0007121149897430476
174,0.0022472944902866138,0.004355828781395399,0.001717451893758533,-0.0004743490665662456,-0.001668757849512646,0.0007140690663863387
175,0.0022959748742295287,0.004349301105013596,0.0018146875455766261,-0.00046113072856050893,-0.0016507544754667705,0.0007138031173902418
176,0.004538261849884355,0.00710812342980277,0.006608951783961738,-0.00044668712550990035,-0.0016276030574246228,0.0007137068736924797
177,0.012404553726565654,0.016446625856833638,0.01718700762732737,-0.00043350629774112316,-0.0016098393365692593,0.0007126809339288367
178,0.013059226057976402,0.016103405729274257,0.009095818505222985,-0.0004187936069759993,-0.0015873268643519203,0.0007124174783906096
179,0.010565499877211556,0.013369001957802192,0.005587621613180932,-0.0004061529346785299,-0.001562173445408085,0.0007108742921192031
180,0.024240605458312844,0.029787009597609326,0.025975816902400372,-0.0003921926351154195,-0.0015486228437155377,0.0007130545109522919
181,0.01003870554222444,0.012989894419490595,0.009585691718625916,-0.00037871852677552826,-0.0015252963216661314,0.0007136422838893385
182,0.007397925631056915,0.010247312211223509,0.008493650875767353,-0.00036412370290545806,-0.0015038980396562063,0.00071853882261051
183,0.0004037939764694179,0.0023395875170853227,0.0017280035125344405,-0.0003490578960236374,-0.0014825517529924409,0.0007207403254957886
184,0.0016521443290522595,0.004316406628122855,0.005846068065195765,-0.0003349941655488123,-0.0014584425870138367,0.0007180511005661513
185,0.002368042388939574,0.005214711828705881,0.007229146521080163,-0.00032035352636546543,-0.0014352407594377806,0.0007243944952288966
186,0.0007498326862686458,0.002535870499419523,-0.0007692625813838313,-0.0003047370807236978,-0.0014129136532582476,0.0007265330703693851
187,0.018780030268538944,0.022764036098088292,0.017653456539231834,-0.00028878701664227023,-0.0013857141075286118,0.0007325875433905627
188,0.013328804124323324,0.017755125378919285,0.017355395499080987,-0.00027218600486944935,-0.001363744830277344,0.0007375818968208739
189,-0.0036823793415448783,-0.0028658406946674934,-0.0033780480236651755,-0.0002581615081181986,-0.0013477758931262286,0.0007436122287035853
190,-0.0018279842142039317,-0.00024447158817726,0.0028321062084063187,-0.0002448109826716548,-0.00132776682398632,0.0007487915390840356
191,-0.0032097283619094263,-0.0018084404540737633,-0.0013218479631553293,-0.00023086390950222818,-0.0013067088022211083,0.000755783764434247
192,-0.001073703586644593,0.0007619753506866696,-0.00016892064734689132,-0.0002158589759052742,-0.0012837956810112228,0.000756048332386879
193,-0.003227909676765041,-0.002043380940877907,-0.006475928160012918,-0.00020019181820262594,-0.0012633644040196104,0.000763353587381967
194,-0.0014595950905785435,0.00027007124562372734,0.0009865377422738953,-0.0001860196281114113,-0.0012456224932060975,0.0007686130118019556
195,-0.0032008269377189692,-0.0013234839384014929,0.0037896404947266146,-0.00017136536759780618,-0.0012235071359210697,0.0007776692122631242
196,-0.008312063576745448,-0.006900181338543398,-0.003819484382241406,-0.00015417373501652764,-0.0012068408845737788,0.0007886815720509479
197,-0.010794085519735312,-0.010650641842944428,-0.011789581684871663,-0.00013935674228229697,-0.0011876005626759833,0.0007967535928778477
198,-0.01236507785498806,-0.012526594692415084,-0.012196441868514922,-0.00012288892120943632,-0.0011669710346237745,0.0008025863873314102
199,-0.007486151514043092,-0.006325024843710663,-0.004646513360169493,-0.0001036199168744824,-0.0011483248888179728,0.0008165784877230683
200,-0.010782742225271294,-0.01034011640338223,-0.00941696071643428,-8.63471929021655e-05,-0.0011250902253519303,0.0008276584452198837
201,-0.006025681184905885,-0.004814116813265022,-0.0037622877736723,-6.840225610658951e-05,-0.0011020549661390686,0.0008434703268429151
202,-0.009159682180309485,-0.00997325815209433,-0.016328886647643374,-4.953683115378685e-05,-0.0010796703799378234,0.0008570612241459088
203,-0.0019558101847005813,-0.0006360207710387405,-0.003721177969731349,-3.1178292733098224e-05,-0.001064100009993679,0.0008756063383081452
204,0.0029154532136044095,0.005055442222843946,0.002814427853803667,-9.763067353820347e-06,-0.0010446889600855425,0.0008958620212678496
205,0.004306401739424526,0.007938929048540955,0.0126329328019821,6.255621945870388e-06,-0.0010278263045578346,0.0009154894274365382
206,-0.0016851104055134096,0.0004127643683213274,0.0026104544690845775,2.6528552250197677e-05,-0.001007285894378754,0.0009335203610542271
207,-0.010762171455048182,-0.011081470788519149,-0.012862728616516397,4.7688293893642625e-05,-0.000987908375051608,0.000952612215888186
208,-0.0008653885947481368,0.0017903797980258964,0.0074942447890240654,7.072451792379063e-05,-0.0009698072127691646,0.0009742552758964323
209,0.003614656938600208,0.006305275639022935,0.008419113806671277,9.1192555045336e-05,-0.0009525000122678113,0.000990755870353828
210,-0.003148641551658082,-0.002033335211693722,-0.0046109431625117655,0.00011128163456810572,-0.0009354709894488182,0.0010183636638022436
211,-0.0011672846829549814,0.0005859837855578768,0.0006277512201395981,0.00013397135683939745,-0.0009113241568787173,0.0010411506668413359
212,-0.013876459676084823,-0.014742052907331693,-0.015808913058794723,0.00015279787735656254,-0.0009007170447136656,0.0010604112187110163
213,-0.008050555986928254,-0.007792123125369578,-0.007600882964285869,0.00017689168187689938,-0.000885654939958408,0.0010824261911948072
214,-0.006487729841449101,-0.00604471033108383,-0.00979403112189512,0.00019997744960122675,-0.0008711577607919202,0.0011103743523215633
215,-0.0049088156069472776,-0.003484502191132527,-0.003850844701326595,0.00022452184856401906,-0.0008537939914696269,0.001143001351920898
216,-0.00582659629861153,-0.004776089516087868,-0.004180053635688385,0.0002512753012299812,-0.0008375396818709628,0.0011753071187170841
217,-0.006226640977378727,-0.0054123430980543745,-0.0069316369792984675,0.0002756075102024227,-0.0008179408176488548,0.0012099223083902517
218,-0.010625512797976473,-0.010781049627880587,-0.01383777187230029,0.0003025010168546876,-0.0008040261740138506,0.0012500423652918383
219,-0.004898631934428034,-0.0036705912687739935,-0.002191923253948866,0.0003252114073583952,-0.0007823277085965689,0.001287037318569416
220,0.003677967616177534,0.006288942000963464,0.00570953298663668,0.0003518495895515355,-0.0007730161943281781,0.0013303934832807306
221,-0.007969815732083852,-0.008537799841922036,-0.016191592249160506,0.0003791863046611585,-0.0007478161098946026,0.0013667558625643928
222,-0.0144009775410949,-0.015237228460059087,-0.017542111178381906,0.000403436306651544,-0.0007420531340181243,0.0014083489458011397
223,-0.006289419408005017,-0.004905283717180237,-0.0014690989211111449,0.0004327421119479397,-0.0007223768886828617,0.001455340460960214
224,-0.006334694067263117,-0.004256838290594774,0.0016552124267799112,0.0004595913735513425,-0.0007029516835479992,0.0015053988668815583
225,-0.007485002690116912,-0.006421207038757966,-0.00502462109429572,0.0004874222666079787,-0.0006885670664631493,0.0015584938937379575
226,-0.0032378268703617302,-0.0024392365354487266,-0.007569068587972614,0.000517852862764931,-0.0006794500950997802,0.0016099528891084256
227,-0.0007278704268513219,0.0006285453080628185,-0.002968091053993851,0.0005488063026054145,-0.0006735929630718436,0.0016608050381553394
228,0.004606665432234344,0.007354408488476151,0.008609221402169373,0.0005798479509692355,-0.0006714337671583234,0.0017136756222359013
229,0.004263181060922962,0.00752845160241181,0.010159141820973152,0.0006101761562607511,-0.0006658448927574025,0.0017719777073313047
230,-0.003132348679884242,-0.0024452477858379687,-0.006255825355686234,0.0006446905155700405,-0.0006606596719403547,0.001827356019505148
231,-0.017084012884705374,-0.019336220722421603,-0.027079297291850227,0.0006736854384538867,-0.0006552826404823864,0.001888254552852315
232,-0.021345722936537765,-0.02343523810581529,-0.023605216605713106,0.0007093400525170406,-0.0006498653113772042,0.001951262337229039
233,-0.008381795566795516,-0.007551036920405914,-0.005451692571509433,0.000741481807123527,-0.0006348811354660477,0.002022774404843301
234,-0.006987553515452374,-0.005962117938146037,-0.006261066722524527,0.0007761864148082334,-0.000625896778994435,0.0020897075889949007
235,-0.004304112621883228,-0.0031548402941710095,-0.00287457840366877,0.0008117745786435865,-0.000624285583655756,0.0021616976369754387
236,-0.005214800955820354,-0.004464160717398128,-0.0061354051005618315,0.0008479918475439142,-0.0006189932036916908,0.0022338749541859493
237,0.001994718267104464,0.00348866131253791,-0.0006118174516918108,0.0008830888750441714,-0.0006170985425971544,0.002306653547341464
238,0.0023763290433918456,0.0041865860047284814,0.0029397591813723305,0.000922642843276739,-0.000615150535359414,0.0023834597974588746
239,0.00563554135014017,0.009554314086474235,0.01914584251978065,0.000963622259523999,-0.0006163256167809526,0.0024596697093367385
