cohort,comarca,year,row_idx,yield_tha,lag_yield,wd_S_pre_mean,wd_S5_mean,wd_S6_mean,wd_S7_mean,wd_S8_mean
all_olive,Terra Alta,2017,163,0.6165555555555553,0.2163333333333332,-0.2010232871660674,-2.7781586946968213,-4.58005203243478,-4.577330075296765,-2.0076974213006906
all_olive,Terra Alta,2018,164,-0.4224444444444446,0.5583333333333331,-0.3374013459755921,-1.736109487201546,-2.2840480993900982,-3.2357782422664707,2.3634548420003347
all_olive,Terra Alta,2019,165,0.2745555555555554,-0.4806666666666668,-1.8050931611190169,-3.232055927077725,-4.540243144998593,-3.699111925081409,-1.113610866072122
all_olive,Terra Alta,2020,166,-0.0484444444444446,0.2163333333333332,0.4064564004566678,1.0410168585471753,-3.2658603609473045,-4.820531572778857,-0.03906083921901884
all_olive,Terra Alta,2021,167,0.2885555555555554,-0.1066666666666668,-0.10649601205147173,-2.5045392241419306,-4.576184587193919,-3.3070153716844435,0.13123687010790622
all_olive,Terra Alta,2022,168,-0.7674444444444446,0.2303333333333332,-1.289570600364987,0.21468552075840755,-5.6801837133443245,-3.4091212152751043,-1.171307661753547
all_olive,Terra Alta,2023,169,0.4475555555555555,-0.8256666666666668,-1.1797628616422258,-4.700972548953549,-1.4829854411472168,-4.201206290979855,-1.9303521497973375
all_olive,Terra Alta,2024,170,-0.6634444444444446,0.3893333333333333,-0.6957544197007017,-3.4419315574940907,-4.589639015116596,-3.0989924363056494,5.4707082175134145
all_olive,Urgell,2016,171,0.1495555555555555,0.0895555555555556,-0.5775490647470447,-0.9618417178016544,-5.2954890859233466,-3.5356325894268976,1.7279417316163226
all_olive,Urgell,2017,172,0.1695555555555555,0.1195555555555555,-0.08262316912517566,-2.1349882807805014,-5.183990479260683,-3.805671012250797,-1.2433471281480573
all_olive,Urgell,2018,173,0.0395555555555555,0.1395555555555555,0.8112500326629257,-0.733063303106534,-0.5529790090130908,-2.2823296654496406,3.845878527060683
all_olive,Urgell,2019,174,0.0595555555555555,0.0095555555555555,-1.1015906554345096,-2.9634647544529007,-4.56303866812161,-2.7475632175034477,-0.5054398705783698
all_olive,Urgell,2020,175,0.1295555555555556,0.0295555555555555,-0.02887325958466854,0.3110283363610507,-2.930825677918537,-3.3420798872050548,0.45318001776135386
all_olive,Urgell,2021,176,0.1295555555555556,0.0995555555555556,0.20933096729953515,-2.0643864978438438,-4.647133741751313,-3.2378384263683397,0.40146910433790506
all_olive,Urgell,2022,177,-0.4284444444444444,0.0995555555555556,-0.5775262709759489,-1.7436957952246739,-5.498937725531202,-2.617843311179488,-1.199470172370119
all_olive,Urgell,2023,178,-0.0984444444444444,-0.4584444444444444,-0.7056884319167321,-4.29331951739628,-0.803024962618947,-3.7576272538937068,-1.3742063753306866
all_olive,Urgell,2024,179,-0.1504444444444443,-0.1284444444444444,-0.28614006499484385,-1.8543260156719101,-4.317829154410532,-2.6097543070713667,1.3282138844419802
