doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
99,0.000743749338755701,0.0014155998899103206,0.0015870886326770114,0.0005064191817159655,-0.0003897892562838508,0.0012053531551352533
100,0.0007134373137076343,0.0016982921665869247,0.0022441360419676658,0.0004913326324949422,-0.00040996481978631123,0.0011882613069919639
101,0.000677316405601721,0.002174207694813019,0.0032752586958570726,0.0004772567006444278,-0.0004305121234860678,0.001173624184425125
102,0.0005905680879483804,0.001521262801222976,0.0019311255577776274,0.0004639122500105635,-0.000451849632032039,0.0011559543754070824
103,0.0002727769320158738,-0.0006134145669920953,-0.0024158495838414876,0.00044884224808826377,-0.00046906844592216096,0.0011433909755477019
104,0.0002505020894600038,-0.0004889285244686028,-0.0021255341711040984,0.00043495161445835967,-0.0004918330968767186,0.0011259062985229144
105,0.0002880329836775855,-0.00010422004824171539,-0.0013022325232001108,0.00041986553425919326,-0.0005119305810271572,0.0011144956039606587
106,0.00031833655113337717,0.0002616270324643546,-0.000554473806134921,0.0004059565654678761,-0.0005319242396932234,0.001103379364586451
107,0.0003490673128899447,0.0005112008566197962,-5.505725515924176e-05,0.00039105768327488523,-0.0005476826477511125,0.0010921487328322808
108,0.0003710710293179071,0.0007736623493206198,0.0005217924515287822,0.0003775208880202911,-0.0005675464248674617,0.0010797976613373748
109,0.0003524914070855568,0.0005731980847291448,0.0001399565888095572,0.00036397656740005696,-0.0005857510288144108,0.0010673648720760235
110,8.942717093145047e-05,-0.0018622040254523196,-0.0049236853181768405,0.0003512759669428996,-0.0006025082312327318,0.0010545788865225308
111,1.1903299141169261e-05,-0.002808774806853634,-0.0069117868735571126,0.00033707167015667564,-0.0006186700446798926,0.0010407208195364226
112,-1.1373164562222298e-06,-0.002749614926344979,-0.006783087921322118,0.0003242919341453689,-0.0006358923488558005,0.001026185991123952
113,-0.00012114206377471268,-0.0036864630323712533,-0.008700727832449568,0.0003118042873001491,-0.0006505841194291804,0.001013846994713258
114,-9.712982521348421e-05,-0.003441833634114313,-0.008183441029119005,0.00030086139938865694,-0.0006679299282035662,0.0010016442322173286
115,-6.686426444710476e-05,-0.003097792551564115,-0.0074422216289191925,0.0002888800108949705,-0.0006869410330669638,0.0009897299856247135
116,-2.1668286202693608e-05,-0.002894863194518785,-0.007072716484945652,0.00027671600025780255,-0.0007046524656020782,0.0009774943319552326
117,4.244629000560138e-05,-0.0023168828938617144,-0.005818744323271058,0.00026467513073513476,-0.0007221730728188293,0.0009654569935095392
118,5.630737686757543e-05,-0.002279788395042082,-0.0057963004264796475,0.00025098252002871715,-0.0007375209240325938,0.0009535644213605697
119,-0.00020822560925774552,-0.003528330711350313,-0.008431208503869714,0.00023932300255336014,-0.0007475694541402228,0.0009408841201154506
120,-0.00016627578462064777,-0.0035641457129370682,-0.008648677030994147,0.00022660312993972936,-0.0007591729927283672,0.0009294777668033391
121,-0.0001281583745638325,-0.00373222239931414,-0.009250836519893337,0.00021362558391361573,-0.0007742987957251952,0.0009188832913264436
122,-0.0001405364394162392,-0.003930227167285312,-0.009671716705581609,0.00020282124637506797,-0.0007870710556130263,0.0009081626812874056
123,-0.0001163118566960038,-0.003593097729776014,-0.008917359943034733,0.00019048012904058007,-0.000802599832880827,0.0008976245815751352
124,-0.0001461691488069219,-0.003774135546336542,-0.009277638681310993,0.00017919249485415207,-0.0008137430002105261,0.0008865523135435358
125,-0.00017175368658436778,-0.0037245635350110213,-0.009135656638190371,0.00016672995130726816,-0.0008232793903465567,0.000875749764332416
126,-0.00017723201359081414,-0.0035071987851928916,-0.008648233610460208,0.0001548527179130148,-0.0008354756802542141,0.000863894301632183
127,-0.0001829592430366885,-0.0032125192333782994,-0.00798075194010218,0.00014356358753100007,-0.0008468060760598149,0.0008517154176076182
128,-0.00021058437048131174,-0.0031857406491412788,-0.007875962123332898,0.00013061294814013834,-0.0008580784521915373,0.0008418223632428605
129,-0.00014285126923968712,-0.002956933884437543,-0.007437979423814847,0.00011992248376081963,-0.0008696868963406975,0.0008303307659289274
130,-4.504251533818568e-05,-0.0022779355110840913,-0.006034906725223242,0.00010861436153235817,-0.0008855289262763867,0.0008189492346566488
131,1.3255622321645572e-05,-0.0018289896194584648,-0.005060215990685582,9.736234181046438e-05,-0.0008974258391364768,0.0008061597374251491
132,-3.230066470421289e-05,-0.001389810273860683,-0.004030555388611615,8.65986026582773e-05,-0.0009075539035035165,0.0007948354588525932
133,-3.101634888228705e-05,-0.0014092932163469658,-0.004078188704880473,7.687977582722915e-05,-0.0009181132647327132,0.0007812718276156685
134,-5.748029341702372e-05,-0.0014175932652268214,-0.004052505131533756,6.526944071754399e-05,-0.0009294206157407057,0.000771175483093792
135,-5.0513974134398664e-05,-0.0012829940543013117,-0.0037589549915468872,5.447374820957213e-05,-0.0009425404037096475,0.0007611229855789317
136,-2.250173880366183e-05,-0.0007925882998478476,-0.00268056751721943,4.408483089667909e-05,-0.0009532044163760692,0.0007513740581254156
137,6.907196753184802e-05,0.00044091302932135803,-7.883361728986028e-06,3.387512821495047e-05,-0.0009662864751914347,0.0007399796395403291
138,5.766820862918736e-05,0.0004892280639538959,0.00010565075760115948,2.2744299496166285e-05,-0.0009786855979485986,0.0007282694446790493
139,3.698524107163661e-05,0.0006048049770418256,0.0003643466070808357,1.2193797414344052e-05,-0.000986367169948473,0.0007177429522346197
140,1.6956548369429006e-05,0.0008283743240421816,0.0008740253171678763,1.2399938333378808e-06,-0.0009964980383453434,0.0007058594861549927
141,3.414385573254719e-05,0.0011388783008871278,0.0015508988572181554,-8.751928845491374e-06,-0.0010069436263187906,0.0006950302725942642
142,3.176525742556815e-05,0.001210238581430706,0.001708508020045302,-1.8613420083727216e-05,-0.0010159207171699265,0.0006834243968202012
143,3.921410650449414e-05,0.0011553389693426596,0.001538791918066249,-2.81535480914459e-05,-0.0010235611747223348,0.0006735522920793504
144,-0.0001457991865722269,-6.046710518089033e-05,-0.0008375831487176924,-3.7203856074401285e-05,-0.001037129861306246,0.0006643282881634447
145,-0.00025503667954750544,-0.0010243192815431713,-0.002828587479887998,-4.6769357277236197e-05,-0.0010455539065415255,0.0006541286436558115
146,-0.0002455617474629589,-0.0009328487015886533,-0.0026516816724703935,-5.681386300816534e-05,-0.0010562448098197248,0.0006428445231041307
147,-0.0002600909332898062,-0.0009191281846843119,-0.0026081225871970783,-6.459570946072509e-05,-0.0010657589547474412,0.0006308802100630406
148,-0.00027611171205393025,9.338039318482412e-06,-0.0005193764161389791,-7.313811034675496e-05,-0.001076673912937936,0.0006209948546524227
149,-0.00029991403046647144,0.00025736008071305407,5.9911489936463405e-05,-8.097660358253065e-05,-0.0010845301115716963,0.000612072523702434
150,-0.00032523236280315607,0.0004789401390628728,0.0005709068920752886,-8.943331918122962e-05,-0.0010965874043893224,0.0006017854448774965
151,-0.00037601081990467895,0.00022391757120034954,3.0837728316531145e-05,-9.929068661900814e-05,-0.0011109613628191605,0.0005915615403748739
152,-0.0004064970774010347,1.0124745398873019e-05,-0.00042482052791964026,-0.0001087767596471912,-0.0011180017735629376,0.0005817937284966618
153,-0.0004183185548957628,-5.204175336486778e-05,-0.0005674323822853771,-0.00011824211752070147,-0.0011288343738965084,0.0005720644002731943
154,-0.0004314846973278811,-7.700916256795007e-06,-0.0004411966885643572,-0.00012724681261040325,-0.0011377340482805808,0.0005603959699709612
155,-0.00033040849211144315,0.0005889902491109762,0.0008201892547682452,-0.00013639901596081705,-0.001146106694137492,0.0005527362250276594
156,-0.00022779646649819007,0.0014167379206675207,0.0025681983923423854,-0.00014585371317129967,-0.0011512469040293335,0.0005432107541348442
157,-0.00027234822356272975,0.0018808547564874189,0.003627659651097779,-0.00015486326465205568,-0.001156457249366127,0.0005355701960231113
158,-0.00023001775010036897,0.0025827489321853586,0.005165200021977586,-0.0001641163009254538,-0.0011707891788590341,0.0005280603228848688
159,-0.000255427465365111,0.0023844892700679073,0.004762002624017545,-0.00017123266603000017,-0.0011774717428314706,0.0005189634085093312
160,-0.00030244479379698,0.0020580482546577565,0.004075022548552646,-0.000179524163661684,-0.0011864042036407588,0.000509748617768017
161,-0.00036524093845045327,0.0022064558834655567,0.004466507584137058,-0.00018796898356611508,-0.0011957643399525188,0.0005006510880015419
162,-0.00029975240412314356,0.003183877063062722,0.0065740494183774865,-0.0001966991844676183,-0.0012089285840101536,0.000493452477570894
163,-0.00032376462275763136,0.003072509393118396,0.0063499351452876536,-0.0002057085617500083,-0.00121586549261453,0.0004849903613339944
164,-0.00035616259435105566,0.0028301615179615407,0.005851228564709436,-0.0002135247737333892,-0.0012261769908553622,0.00047605396319085134
165,-0.00036511308614037876,0.002854665408486095,0.005925061635644021,-0.00022181809018510633,-0.001234984368028576,0.0004670175126985657
166,-0.0003481195678417107,0.00304971379014852,0.006349385981714857,-0.00023130285074457018,-0.0012462009847126086,0.00045681784477932173
167,-0.00032736650896351147,0.0032569229470906505,0.00679144294929351,-0.00024027303343731086,-0.0012575413800903657,0.0004493669406682367
168,-0.00028603202722419005,0.003334817676079301,0.006860820994740527,-0.00024955223399940297,-0.0012621898575734506,0.00043902185523283973
169,-0.00023501891762280007,0.003722029971832007,0.007665592573465876,-0.0002588252956516185,-0.001275873374063271,0.00042965615720932167
170,-0.00022116595965015592,0.0037221379435562873,0.007625824436793149,-0.00026755169150248666,-0.001283047343046924,0.00042371320715703516
171,-0.00029066718349229817,0.0031644590728703782,0.006422015628432005,-0.00027617866791128376,-0.00129107765479007,0.00041444928700394584
172,-0.0003729257418207988,0.002412410041194089,0.004875869193108674,-0.0002844976763629631,-0.0012984422483392965,0.00040678601680557615
173,-0.0004901389658164874,0.0013567819379024276,0.0026735942763042855,-0.00029201702220277813,-0.001305903861310957,0.00039661711668290546
174,-0.00046301862081280106,0.0012133767741501146,0.0022100992888394906,-0.0003006354985090157,-0.0013061450307789825,0.0003871256604998218
175,-0.00046719634358466535,0.0012079621885264628,0.0022017101015100694,-0.0003085531757516494,-0.0013112552988487642,0.0003779985011151984
176,-0.00047173533628744975,0.0011634953527035333,0.002113854999031444,-0.0003165200479485075,-0.001316585229546763,0.00036851743288435294
177,-0.0005043145074982343,0.0007918208720886697,0.001327060746552021,-0.00032397940395324505,-0.0013206892185916779,0.00036147961578676956
178,-0.0005794328722862827,6.427303322631174e-05,-0.00018374451066769716,-0.0003314827152622019,-0.0013288616279660082,0.0003530480339123936
179,-0.0005830894264407988,0.000377752313524065,0.000514347545393012,-0.00033829786941837105,-0.0013341657293393277,0.00034409129717202373
180,-0.0006788651569386804,-0.0005248063966859489,-0.0013973380021239262,-0.0003462386770290678,-0.001341709695525088,0.0003349185819737663
181,-0.0006889815635749383,-0.0007936169977479688,-0.002020001951636078,-0.00035362867302840507,-0.001351159561048144,0.000326072929902978
182,-0.0008123528017916985,-0.0016733839057631354,-0.0038868469906335745,-0.00036128448704780597,-0.0013588364597296723,0.0003188244105802912
183,-0.0008006400556945007,-0.0015011795302093639,-0.003512290923813512,-0.00036883119311264086,-0.001366082728564503,0.00031103415465923325
184,-0.0007980339730621282,-0.0014695905004808016,-0.0034417943159006847,-0.000376983065869832,-0.0013746774916974175,0.00030301809924770305
185,-0.0008216899886459648,-0.001734817874062344,-0.004006390800722821,-0.0003834119729159071,-0.0013806388016430174,0.00029490761588361127
